case,split,tau,ssa,hg_g,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,surface_albedo_for_delta_join,samples,seed,max_scatters,batch_samples,cuda_backend,cuda_device,cuda_directional_brf,cuda_standard_error_brf,cuda_ci95_low_brf,cuda_ci95_high_brf,cuda_ci95_halfwidth_brf,cuda_truncated_paths,cuda_truncated_fraction,analytic_hg_single_directional_brf,cuda_directional_higher_brf,legacy_hg_proxy_directional_brf_octave1,legacy_hg_proxy_directional_brf_octave6,legacy_hg_proxy_directional_higher_brf,effective_alpha_unclamped,effective_alpha_informative,calibration_alpha_bounded,predicted_directional_brf,directional_residual_brf,directional_abs_residual_brf,directional_abs_residual_outside_mc95,directional_acceptance_tolerance_brf,directional_acceptance_pass,delta_phase_case,delta_hemispheric_toa_reflectance,delta_hemispheric_first_reflectance,delta_hemispheric_higher_reflectance,delta_hemispheric_bottom_direct_transmittance,delta_hemispheric_bottom_diffuse_transmittance,delta_hemispheric_atmosphere_absorptance,delta_hemispheric_energy_sum,observable_contract
ccf_v1_0518,angular-holdout,30,0.999,0.66500000000000004,50,65,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.69968179494726246,0.00053155783343118636,0.69863994159373732,0.70072364830078759,0.0010418533535251351,21389,0.0050995349884033203,0.029036490311805781,0.67064530463545668,0.029065555867673457,0.78017326051372426,0.75110770464605081,0.8928750171075519,true,0.63179870842748886,0.50358536799711651,-0.19609642695014595,0.19609642695014595,0.19505457359662082,0.034984089747363126,false,ice-dual-hg-moment,0.85953058698399143,0.13115194723566911,0.72837863974832229,4.8455753570465058e-12,0.090985043405673441,0.049484369605489548,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0519,calibration,30,0.999,0.66500000000000004,65,0,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.75753524686999474,0.000680369052369747,0.75620172352735004,0.75886877021263943,0.0013335233426446935,32821,0.0078251361846923828,0.034508787799111651,0.72302645907088303,0.034543331130241883,1.1073983023045533,1.0728549711743114,0.67392749113096084,true,0.63179870842748886,0.71233717291705245,-0.045198073952942286,0.045198073952942286,0.043864550610297592,0.037876762343499737,false,ice-dual-hg-moment,0.88381265498650996,0.2039188639221656,0.67989379106434433,6.1773984975429501e-18,0.074490258779313631,0.041697086234176409,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0520,calibration,30,0.999,0.66500000000000004,65,40,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.99629197332682928,0.00076233521381312687,0.99479779630775556,0.99778615034590301,0.001494177019073728,28486,0.0067915916442871094,0.10186030305705475,0.89443167026977455,0.10196226532237712,1.5213632396012227,1.4194009742788456,0.63014728500113082,true,0.63179870842748886,0.99863600534714869,0.0023440320203194087,0.0023440320203194087,0.0008498550012456807,0.04981459866634147,true,ice-dual-hg-moment,0.88381265498650996,0.2039188639221656,0.67989379106434433,6.1773984975429501e-18,0.074490258779313631,0.041697086234176409,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0521,angular-holdout,30,0.999,0.66500000000000004,65,40,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.80105801465983817,0.00069488128020225664,0.7996960473506417,0.80241998196903463,0.0013619673091964657,28486,0.0067915916442871094,0.045726405175392233,0.75533160948444589,0.045772177352744983,1.2137241393291722,1.1679519619764271,0.64671462018545822,true,0.63179870842748886,0.78363694625745051,-0.017421068402387663,0.017421068402387663,0.016059101093191197,0.040052900732991913,true,ice-dual-hg-moment,0.88381265498650996,0.2039188639221656,0.67989379106434433,6.1773984975429501e-18,0.074490258779313631,0.041697086234176409,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0522,calibration,30,0.999,0.66500000000000004,65,40,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.70810993546769907,0.00065857974669522915,0.70681911916417639,0.70940075177122175,0.0012908163035226794,28486,0.0067915916442871094,0.027203439249774492,0.68090649621792454,0.027230669919694188,1.0371427706487413,1.009912100729047,0.67422352472693803,true,0.63179870842748886,0.66526460011567845,-0.042845335352020619,0.042845335352020619,0.04155451904849794,0.035405496773384955,false,ice-dual-hg-moment,0.88381265498650996,0.2039188639221656,0.67989379106434433,6.1773984975429501e-18,0.074490258779313631,0.041697086234176409,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0523,calibration,30,0.999,0.66500000000000004,65,65,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),1.5840826771073324,0.00089933413738763816,1.5823199821980527,1.5858453720166121,0.0017626949092797162,21389,0.0050995349884033203,0.36616505722455761,1.2179176198827748,0.36653158881337095,2.3019192154480685,1.9353876266346977,0.62928872910101308,true,0.63179870842748886,1.5889404600389025,0.0048577829315701315,0.0048577829315701315,0.0030950880222904154,0.079204133855366621,true,ice-dual-hg-moment,0.88381265498650996,0.2039188639221656,0.67989379106434433,6.1773984975429501e-18,0.074490258779313631,0.041697086234176409,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0524,calibration,30,0.999,0.66500000000000004,65,65,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.85534283439145642,0.00070363012323861572,0.85396371934990878,0.85672194943300406,0.0013791150415476405,21389,0.0050995349884033203,0.075702648705028935,0.77964018568642746,0.075778427132161097,1.4262300028891699,1.3504515757570088,0.5773181354165865,true,0.63179870842748886,0.92891621006217429,0.073573375670717867,0.073573375670717867,0.072194260629170226,0.042767141719572827,false,ice-dual-hg-moment,0.88381265498650996,0.2039188639221656,0.67989379106434433,6.1773984975429501e-18,0.074490258779313631,0.041697086234176409,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0525,calibration,30,0.999,0.66500000000000004,65,65,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.67209746784337288,0.00063759104987616479,0.67084778938561562,0.67334714630113013,0.0012496784577572528,21389,0.0050995349884033203,0.035706195061084994,0.63639127278228791,0.035741936998083076,1.1196773759838483,1.0839354389857652,0.58711178719071788,true,0.63179870842748886,0.72053520543107452,0.048437737587701646,0.048437737587701646,0.047188059129944393,0.033604873392168645,false,ice-dual-hg-moment,0.88381265498650996,0.2039188639221656,0.67989379106434433,6.1773984975429501e-18,0.074490258779313631,0.041697086234176409,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0526,calibration,30,0.999,0.75,30,0,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.81803879763422194,0.00060211953640492799,0.81685864334286828,0.81921895192557559,0.0011801542913536522,14622,0.0034861564636230469,0.01209669420157318,0.80594210343264872,0.012108803004577758,0.52821779549307812,0.5161089924885004,1.5615734566969519,true,0.63179870842748886,0.33817368906362028,-0.47986510857060166,0.47986510857060166,0.47868495427924801,0.040901939881711098,false,liquid-dual-hg-moment,0.79807864099206671,0.071265515765444418,0.72681312522662234,2.5680979128186219e-07,0.14461315313160888,0.057307949066533109,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0527,calibration,30,0.999,0.75,30,40,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.86392378375883017,0.00060727702704328475,0.86273352078582533,0.86511404673183501,0.0011902629730048409,12759,0.0030419826507568359,0.022389852008271923,0.84153393175055824,0.022412264272544464,0.64164157414929557,0.61922930987675107,1.3590020987831695,true,0.63179870842748886,0.41361813020884852,-0.45030565354998164,0.45030565354998164,0.4491153905769768,0.043196189187941512,false,liquid-dual-hg-moment,0.79807864099206671,0.071265515765444418,0.72681312522662234,2.5680979128186219e-07,0.14461315313160888,0.057307949066533109,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0528,angular-holdout,30,0.999,0.75,30,40,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.81167989344069902,0.00059618135415421799,0.8105113779865567,0.81284840889484133,0.0011685154541423159,12759,0.0030419826507568359,0.016367809026320485,0.79531208441437851,0.016384193219540023,0.57919266302330141,0.56280846980376142,1.4131132118386311,true,0.63179870842748886,0.3719494733403883,-0.43973042010031071,0.43973042010031071,0.4385619046461684,0.040583994672034954,false,liquid-dual-hg-moment,0.79807864099206671,0.071265515765444418,0.72681312522662234,2.5680979128186219e-07,0.14461315313160888,0.057307949066533109,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0529,calibration,30,0.999,0.75,30,40,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.77248402147505635,0.0005861282774396999,0.77133521005127459,0.77363283289883811,0.0011488114237817593,12759,0.0030419826507568359,0.01263270153893334,0.75985131993612298,0.012645346885819158,0.53052775784608974,0.51788241096027054,1.467227509285723,true,0.63179870842748886,0.33983013990094629,-0.43265388157411006,0.43265388157411006,0.4315050701503283,0.03862420107375282,false,liquid-dual-hg-moment,0.79807864099206671,0.071265515765444418,0.72681312522662234,2.5680979128186219e-07,0.14461315313160888,0.057307949066533109,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0530,calibration,30,0.999,0.75,30,65,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.86968488205515815,0.00058990467521294191,0.86852866889174074,0.87084109521857556,0.0011562131634174078,9681,0.0023081302642822266,0.049492850552516704,0.82019203150264142,0.049542392945462164,0.82176795733642205,0.77222556439095991,1.0621145806659635,true,0.63179870842748886,0.53738396474941386,-0.33230091730574429,0.33230091730574429,0.33114470414232688,0.043484244102757912,false,liquid-dual-hg-moment,0.79807864099206671,0.071265515765444418,0.72681312522662234,2.5680979128186219e-07,0.14461315313160888,0.057307949066533109,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0531,calibration,30,0.999,0.75,30,65,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.74566900012603377,0.00056340027891122607,0.74456473557936775,0.74677326467269978,0.0011042645466660117,9681,0.0023081302642822266,0.027635348018880606,0.7180336521071532,0.02766301102991052,0.67882188703258151,0.65115887600267097,1.1027011664419175,true,0.63179870842748886,0.43903668485846353,-0.30663231526757023,0.30663231526757023,0.30552805072090422,0.037283450006301691,false,liquid-dual-hg-moment,0.79807864099206671,0.071265515765444418,0.72681312522662234,2.5680979128186219e-07,0.14461315313160888,0.057307949066533109,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0532,calibration,30,0.999,0.75,30,65,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.67554316874682119,0.00054911964878365531,0.67446689423520523,0.67661944325843715,0.00107627451161596,9681,0.0023081302642822266,0.018182672895971908,0.65736049585084932,0.018200873769741652,0.58784461104090502,0.56964373727116335,1.1539852943874827,true,0.63179870842748886,0.37808285036770073,-0.29746031837912046,0.29746031837912046,0.2963840438675045,0.033777158437341061,false,liquid-dual-hg-moment,0.79807864099206671,0.071265515765444418,0.72681312522662234,2.5680979128186219e-07,0.14461315313160888,0.057307949066533109,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0533,angular-holdout,30,0.999,0.75,50,0,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.7851095278854231,0.00071849531227459777,0.7837012770733649,0.7865177786974813,0.0014082508120581982,14622,0.0034861564636230469,0.016560612942087473,0.76854891494333566,0.016577190132219692,0.72021641564674344,0.70363922551452374,1.0922485374253372,true,0.63179870842748886,0.46111896682108217,-0.32399056106434093,0.32399056106434093,0.32258231025228273,0.039255476394271155,false,liquid-dual-hg-moment,0.82773119525978189,0.12342079037877046,0.70431040488101138,1.3206681328940385e-09,0.12203918868592573,0.05022961473362425,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0534,angular-holdout,30,0.999,0.75,50,40,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.92792279911687625,0.00076405239708445926,0.92642525641859075,0.92942034181516175,0.0014975426982855033,12759,0.0030419826507568359,0.039709488358526716,0.88821331075834953,0.039749237596122838,0.94165529823249416,0.90190606063637135,0.98481798662228703,true,0.63179870842748886,0.60953257259151061,-0.31839022652536564,0.31839022652536564,0.31689268382708013,0.046396139955843817,false,liquid-dual-hg-moment,0.82773119525978189,0.12342079037877046,0.70431040488101138,1.3206681328940385e-09,0.12203918868592573,0.05022961473362425,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0535,angular-holdout,30,0.999,0.75,50,40,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.80584926865985207,0.00072205459190414177,0.80443404165971999,0.80726449565998415,0.0014152270001320799,12759,0.0030419826507568359,0.022218740955236696,0.78363052770461539,0.02224098193717387,0.78777712426627433,0.7655361423291005,1.0236362261361871,true,0.63179870842748886,0.50588348693332474,-0.29996578172652733,0.29996578172652733,0.29855055472639525,0.040292463432992608,false,liquid-dual-hg-moment,0.82773119525978189,0.12342079037877046,0.70431040488101138,1.3206681328940385e-09,0.12203918868592573,0.05022961473362425,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0536,angular-holdout,30,0.999,0.75,50,40,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.73391182828107471,0.00069375397691894501,0.73255207048631354,0.73527158607583587,0.0013597577947611628,12759,0.0030419826507568359,0.014634428018276807,0.71927740026279785,0.014649077095372177,0.68722651738035834,0.67257744028498612,1.0694343241099848,true,0.63179870842748886,0.43956798610779757,-0.29434384217327714,0.29434384217327714,0.29298408437851597,0.036695591414053735,false,liquid-dual-hg-moment,0.82773119525978189,0.12342079037877046,0.70431040488101138,1.3206681328940385e-09,0.12203918868592573,0.05022961473362425,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0537,angular-holdout,30,0.999,0.75,50,65,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),1.1556410622246063,0.00080395432426812153,1.1540653117490407,1.1572168127001718,0.0015757504755655738,9681,0.0023081302642822266,0.11461584655773692,1.0410252156668693,0.11473057713487178,1.3085907427185774,1.1938601655837058,0.87198253671349202,true,0.63179870842748886,0.8688951572165502,-0.28674590500805608,0.28674590500805608,0.28517015453249051,0.057782053111230317,false,liquid-dual-hg-moment,0.82773119525978189,0.12342079037877046,0.70431040488101138,1.3206681328940385e-09,0.12203918868592573,0.05022961473362425,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0538,angular-holdout,30,0.999,0.75,50,65,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.79221631753838018,0.00070166642905083109,0.79084105133744054,0.79359158373931982,0.0013752662009396399,9681,0.0023081302642822266,0.03709159594188282,0.75512472159649735,0.037128724666549366,0.91936273396023183,0.88223400929368245,0.85592338726666306,true,0.63179870842748886,0.59448590354443664,-0.19773041399394353,0.19773041399394353,0.19635514779300389,0.03961081587691901,false,liquid-dual-hg-moment,0.82773119525978189,0.12342079037877046,0.70431040488101138,1.3206681328940385e-09,0.12203918868592573,0.05022961473362425,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0539,angular-holdout,30,0.999,0.75,50,65,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.6598363604284353,0.00065514797144743304,0.65855227040439834,0.66112045045247225,0.0012840900240369546,9681,0.0023081302642822266,0.019625387260063694,0.64021097316837161,0.019645032292356052,0.74146184614053812,0.72181681384818208,0.88694383517509134,true,0.63179870842748886,0.47566831797059028,-0.18416804245784502,0.18416804245784502,0.18288395243380806,0.032991818021421766,false,liquid-dual-hg-moment,0.82773119525978189,0.12342079037877046,0.70431040488101138,1.3206681328940385e-09,0.12203918868592573,0.05022961473362425,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0540,calibration,30,0.999,0.75,65,0,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.71926632305253235,0.00087193844074343941,0.7175573237086752,0.72097532239638951,0.0017089993438571538,14622,0.0034861564636230469,0.023594995449580835,0.69567132760295147,0.023618614063644478,1.0690554187612515,1.045436804697607,0.66543604020539016,true,0.63179870842748886,0.68410061840008995,-0.035165704652442398,0.035165704652442398,0.033456705308585244,0.035963316152626622,true,liquid-dual-hg-moment,0.85749030491241773,0.19766804822286041,0.6598222566895573,3.1263490040112284e-14,0.099888398726317731,0.042621296361233268,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0541,calibration,30,0.999,0.75,65,40,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.98009775163510693,0.0010013965297821495,0.9781350144367339,0.98206048883347996,0.0019627371983730324,12759,0.0030419826507568359,0.072239074676349782,0.9078586769587571,0.072311386062412206,1.481601358107655,1.4092899720452428,0.64419579715111452,true,0.63179870842748886,0.96262665881434606,-0.01747109282076087,0.01747109282076087,0.015508355622387837,0.049004887581755349,true,liquid-dual-hg-moment,0.85749030491241773,0.19766804822286041,0.6598222566895573,3.1263490040112284e-14,0.099888398726317731,0.042621296361233268,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0542,angular-holdout,30,0.999,0.75,65,40,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.7676801590957314,0.0008948341409977192,0.76592628417937592,0.76943403401208688,0.0017538749163554801,12759,0.0030419826507568359,0.031361217552049139,0.73631894154368227,0.03139261016221135,1.1705822150711644,1.1391896049089532,0.64635328339616538,true,0.63179870842748886,0.75109973858754708,-0.016580420508184313,0.016580420508184313,0.014826545591828832,0.038384007954786574,true,liquid-dual-hg-moment,0.85749030491241773,0.19766804822286041,0.6598222566895573,3.1263490040112284e-14,0.099888398726317731,0.042621296361233268,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0543,calibration,30,0.999,0.75,65,40,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.66793979585732266,0.00083631030500157873,0.66630062765951958,0.66957896405512574,0.0016391681978030759,12759,0.0030419826507568359,0.018404038935119011,0.64953575692220367,0.018422461396515526,0.99333442678328343,0.97491196538676794,0.6662506769670421,true,0.63179870842748886,0.63435215949698376,-0.033587636360338902,0.033587636360338902,0.031948468162535826,0.033396989792866136,true,liquid-dual-hg-moment,0.85749030491241773,0.19766804822286041,0.6598222566895573,3.1263490040112284e-14,0.099888398726317731,0.042621296361233268,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0544,calibration,30,0.999,0.75,65,65,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),1.6574522518904453,0.0012309055447246625,1.6550396770227849,1.6598648267581058,0.0024125748676604442,9681,0.0023081302642822266,0.27932291070261389,1.3781293411878315,0.27960251321582974,2.250491691915474,1.9708891786996443,0.69924243132589292,true,0.63179870842748886,1.5245281482587634,-0.13292410363168194,0.13292410363168194,0.1305115287640215,0.082872612594522277,false,liquid-dual-hg-moment,0.85749030491241773,0.19766804822286041,0.6598222566895573,3.1263490040112284e-14,0.099888398726317731,0.042621296361233268,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0545,calibration,30,0.999,0.75,65,65,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.82553820170519621,0.00091031860215571485,0.82375397724497101,0.8273224261654214,0.0017842244602251922,9681,0.0023081302642822266,0.05220149984162227,0.77333670186357395,0.052253753595217493,1.3713282516548537,1.3190744980596363,0.58627219539241737,true,0.63179870842748886,0.8855910640353386,0.060052862330142398,0.060052862330142398,0.058268637869917206,0.041276910085259813,false,liquid-dual-hg-moment,0.85749030491241773,0.19766804822286041,0.6598222566895573,3.1263490040112284e-14,0.099888398726317731,0.042621296361233268,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0546,calibration,30,0.999,0.75,65,65,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.62943548272676109,0.00080534544449629097,0.62785700565554836,0.63101395979797381,0.001578477071212725,9681,0.0023081302642822266,0.024120769199687205,0.60531471352707389,0.024144914113801003,1.0666475682870653,1.0425026541732643,0.58063613661214752,true,0.63179870842748886,0.68277259963858461,0.053337116911823523,0.053337116911823523,0.051758639840610798,0.031471774136338053,false,liquid-dual-hg-moment,0.85749030491241773,0.19766804822286041,0.6598222566895573,3.1263490040112284e-14,0.099888398726317731,0.042621296361233268,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0547,calibration,30,0.999,0.84999999999999998,30,0,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.71820472059947627,0.00092513511087389513,0.71639145578216346,0.72001798541678907,0.0018132648173128096,2628,0.00062656402587890625,0.0065042466752115507,0.71170047392426472,0.0065107574326441946,0.5014389488626575,0.49492819143001332,1.4379873408866115,true,0.63179870842748886,0.31919923878504691,-0.39900548181442935,0.39900548181442935,0.39719221699711654,0.035910236029973813,false,forward-stress,0.7120296204418427,0.06193873608140342,0.65009088436043927,6.5209192078049299e-05,0.23092296945937826,0.056982200906700975,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0548,calibration,30,0.999,0.84999999999999998,30,40,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.78067575781822018,0.00095048920140852733,0.77881279898345945,0.78253871665298091,0.0018629588347607307,2446,0.00058317184448242188,0.012142961654522796,0.76853279616369741,0.012155116771294088,0.61119025871233423,0.59903514194104013,1.2829511031246645,true,0.63179870842748886,0.39061259063554937,-0.39006316718267081,0.39006316718267081,0.38820020834791008,0.039033787890911012,false,forward-stress,0.7120296204418427,0.06193873608140342,0.65009088436043927,6.5209192078049299e-05,0.23092296945937826,0.056982200906700975,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0549,angular-holdout,30,0.999,0.84999999999999998,30,40,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.72254914049267827,0.0009195943149533796,0.72074673563536962,0.72435154534998691,0.0018024048573086482,2446,0.00058317184448242188,0.0088245594994165368,0.71372458099326175,0.0088333928923088455,0.54979136815296492,0.54095797526065603,1.3193715845475049,true,0.63179870842748886,0.35060110958264845,-0.37194803091002981,0.37194803091002981,0.37014562605272117,0.036127457024633915,false,forward-stress,0.7120296204418427,0.06193873608140342,0.65009088436043927,6.5209192078049299e-05,0.23092296945937826,0.056982200906700975,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0550,calibration,30,0.999,0.84999999999999998,30,40,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.68029974063452825,0.00089621148124284641,0.67854316613129229,0.68205631513776421,0.0017565745032359636,2446,0.00058317184448242188,0.0067834261319286845,0.67351631450259952,0.0067902163482769602,0.50201209158385607,0.49522187523557909,1.3600294094080658,true,0.63179870842748886,0.31966396729080659,-0.36063577334372166,0.36063577334372166,0.35887919884048569,0.034014987031726417,false,forward-stress,0.7120296204418427,0.06193873608140342,0.65009088436043927,6.5209192078049299e-05,0.23092296945937826,0.056982200906700975,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0551,calibration,30,0.999,0.84999999999999998,30,65,0,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.80164233558295406,0.00092552241225920683,0.79982831165492596,0.80345635951098215,0.0018140239280280968,1857,0.00044274330139160156,0.027226374687058665,0.77441596089589537,0.027253628315374034,0.78252671543627983,0.7552730871209058,1.0253456320652998,true,0.63179870842748886,0.5044069356400892,-0.29723539994286485,0.29723539994286485,0.29542137601483676,0.040082116779147706,false,forward-stress,0.7120296204418427,0.06193873608140342,0.65009088436043927,6.5209192078049299e-05,0.23092296945937826,0.056982200906700975,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0552,calibration,30,0.999,0.84999999999999998,30,65,90,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.6687245799260183,0.00086510054653432501,0.66702898285481105,0.67042017699722556,0.0016955970712072554,1857,0.00044274330139160156,0.014979785318764482,0.65374479460725388,0.014994780098863342,0.64347179754974515,0.6284770174508818,1.0402047751226589,true,0.63179870842748886,0.41205075322059198,-0.25667382670542632,0.25667382670542632,0.25497822963421907,0.033436228996300915,false,forward-stress,0.7120296204418427,0.06193873608140342,0.65009088436043927,6.5209192078049299e-05,0.23092296945937826,0.056982200906700975,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0553,calibration,30,0.999,0.84999999999999998,30,65,180,0,4194304,5999168895323013141,512,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.59798991560738335,0.00083288810812046847,0.59635745491546721,0.59962237629929949,0.0016324606919161377,1857,0.00044274330139160156,0.009782195447356333,0.58820772016002698,0.0097919874347911235,0.5548917586006199,0.54509977116582875,1.079082676740079,true,0.63179870842748886,0.35417552683404663,-0.24381438877333672,0.24381438877333672,0.24218192808142058,0.02989949578036917,false,forward-stress,0.7120296204418427,0.06193873608140342,0.65009088436043927,6.5209192078049299e-05,0.23092296945937826,0.056982200906700975,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
