case,split,tau,ssa,phase_profile,phase_model,phase_lobe1_g,phase_lobe2_g,phase_lobe1_weight,phase_first_moment,surface_albedo,lower_boundary,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,samples,seed,max_scatters,batch_samples,depth_bins,report_forward_flux,holdout_albedo,holdout_geometry,holdout_phase_shape,holdout_absorption,convergence_pair,required_oracle_features,runnable_with_current_oracle
ccf_v2_0079,albedo-interpolation-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.20000000000000001,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0080,albedo-interpolation-holdout+angular-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.20000000000000001,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0081,albedo-interpolation-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.20000000000000001,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0082,albedo-interpolation-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.20000000000000001,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0083,albedo-interpolation-holdout+angular-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.20000000000000001,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0084,albedo-interpolation-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.20000000000000001,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0085,phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0086,angular-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0087,phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0088,phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0089,angular-holdout+phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0090,phase-shape-holdout,0.10000000000000001,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0091,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0092,angular-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0093,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0094,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0095,angular-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0096,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0097,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.20000000000000001,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0098,albedo-interpolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.20000000000000001,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0099,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.20000000000000001,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0100,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.20000000000000001,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0101,albedo-interpolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.20000000000000001,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0102,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.20000000000000001,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0103,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0104,angular-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0105,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0106,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0107,angular-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0108,calibration,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0109,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0110,angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0111,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0112,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0113,angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0114,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0115,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.20000000000000001,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0116,albedo-interpolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.20000000000000001,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0117,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.20000000000000001,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0118,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.20000000000000001,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0119,albedo-interpolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.20000000000000001,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0120,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.20000000000000001,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0121,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0122,angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0123,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0124,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0125,angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0126,calibration,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0127,calibration,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0128,angular-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0129,calibration,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0130,calibration,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0131,angular-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0132,calibration,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0133,albedo-interpolation-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.20000000000000001,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0134,albedo-interpolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.20000000000000001,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
