# GOES-R ABI FM4 SRF ch 064 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.6285360       15910.0      0.93690400
  0.6285750       15909.0      0.93709400
  0.6286150       15908.0      0.93728700
  0.6286540       15907.0      0.93748300
  0.6286940       15906.0      0.93768200
  0.6287330       15905.0      0.93788200
  0.6287730       15904.0      0.93808300
  0.6288120       15903.0      0.93828500
  0.6288520       15902.0      0.93848800
  0.6288910       15901.0      0.93869000
  0.6289310       15900.0      0.93889200
  0.6289700       15899.0      0.93909200
  0.6290100       15898.0      0.93929100
  0.6290500       15897.0      0.93950200
  0.6290890       15896.0      0.93971400
  0.6291290       15895.0      0.93992700
  0.6291680       15894.0      0.94014000
  0.6292080       15893.0      0.94035500
  0.6292470       15892.0      0.94057000
  0.6292870       15891.0      0.94078600
  0.6293270       15890.0      0.94100300
  0.6293660       15889.0      0.94122000
  0.6294060       15888.0      0.94143700
  0.6294450       15887.0      0.94165400
  0.6294850       15886.0      0.94187200
  0.6295250       15885.0      0.94208900
  0.6295640       15884.0      0.94230700
  0.6296040       15883.0      0.94252400
  0.6296440       15882.0      0.94274100
  0.6296830       15881.0      0.94295700
  0.6297230       15880.0      0.94317300
  0.6297630       15879.0      0.94338800
  0.6298020       15878.0      0.94360200
  0.6298420       15877.0      0.94381500
  0.6298820       15876.0      0.94402700
  0.6299210       15875.0      0.94423800
  0.6299610       15874.0      0.94444800
  0.6300010       15873.0      0.94465600
  0.6300400       15872.0      0.94486100
  0.6300800       15871.0      0.94506700
  0.6301200       15870.0      0.94527400
  0.6301590       15869.0      0.94548100
  0.6301990       15868.0      0.94568800
  0.6302390       15867.0      0.94589600
  0.6302790       15866.0      0.94610400
  0.6303180       15865.0      0.94631200
  0.6303580       15864.0      0.94652100
  0.6303980       15863.0      0.94672900
  0.6304380       15862.0      0.94693700
  0.6304770       15861.0      0.94714500
  0.6305170       15860.0      0.94735200
  0.6305570       15859.0      0.94755900
  0.6305970       15858.0      0.94776500
  0.6306360       15857.0      0.94797000
  0.6306760       15856.0      0.94817500
  0.6307160       15855.0      0.94837900
  0.6307560       15854.0      0.94858100
  0.6307950       15853.0      0.94878300
  0.6308350       15852.0      0.94898300
  0.6308750       15851.0      0.94918200
  0.6309150       15850.0      0.94937900
  0.6309550       15849.0      0.94957500
  0.6309940       15848.0      0.94976400
  0.6310340       15847.0      0.94994500
  0.6310740       15846.0      0.95012400
  0.6311140       15845.0      0.95030100
  0.6311540       15844.0      0.95047600
  0.6311940       15843.0      0.95065000
  0.6312330       15842.0      0.95082200
  0.6312730       15841.0      0.95099300
  0.6313130       15840.0      0.95116200
  0.6313530       15839.0      0.95133000
  0.6313930       15838.0      0.95149700
  0.6314330       15837.0      0.95166200
  0.6314730       15836.0      0.95182700
  0.6315120       15835.0      0.95199100
  0.6315520       15834.0      0.95215400
  0.6315920       15833.0      0.95231600
  0.6316320       15832.0      0.95247800
  0.6316720       15831.0      0.95263900
  0.6317120       15830.0      0.95280000
  0.6317520       15829.0      0.95296000
  0.6317920       15828.0      0.95312000
  0.6318320       15827.0      0.95328000
  0.6318720       15826.0      0.95344000
  0.6319120       15825.0      0.95359700
  0.6319510       15824.0      0.95375000
  0.6319910       15823.0      0.95390700
  0.6320310       15822.0      0.95407100
  0.6320710       15821.0      0.95424300
  0.6321110       15820.0      0.95442000
  0.6321510       15819.0      0.95460200
  0.6321910       15818.0      0.95478900
  0.6322310       15817.0      0.95497800
  0.6322710       15816.0      0.95517000
  0.6323110       15815.0      0.95536200
  0.6323510       15814.0      0.95555500
  0.6323910       15813.0      0.95574800
  0.6324310       15812.0      0.95593900
  0.6324710       15811.0      0.95612700
  0.6325110       15810.0      0.95631200
  0.6325510       15809.0      0.95649300
  0.6325910       15808.0      0.95666800
  0.6326310       15807.0      0.95683800
  0.6326710       15806.0      0.95700000
  0.6327110       15805.0      0.95715400
  0.6327510       15804.0      0.95730000
  0.6327910       15803.0      0.95743500
  0.6328310       15802.0      0.95756000
  0.6328710       15801.0      0.95767200
  0.6329110       15800.0      0.95777600
  0.6329510       15799.0      0.95787500
  0.6329920       15798.0      0.95797300
  0.6330320       15797.0      0.95807200
  0.6330720       15796.0      0.95816700
  0.6331120       15795.0      0.95826000
  0.6331520       15794.0      0.95835100
  0.6331920       15793.0      0.95844000
  0.6332320       15792.0      0.95852700
  0.6332720       15791.0      0.95861400
  0.6333120       15790.0      0.95870000
  0.6333520       15789.0      0.95878600
  0.6333920       15788.0      0.95887200
  0.6334330       15787.0      0.95895800
  0.6334730       15786.0      0.95904500
  0.6335130       15785.0      0.95913400
  0.6335530       15784.0      0.95922400
  0.6335930       15783.0      0.95931600
  0.6336330       15782.0      0.95941100
  0.6336730       15781.0      0.95950800
  0.6337140       15780.0      0.95960800
  0.6337540       15779.0      0.95971200
  0.6337940       15778.0      0.95982000
  0.6338340       15777.0      0.95993200
  0.6338740       15776.0      0.96004700
  0.6339140       15775.0      0.96016700
  0.6339550       15774.0      0.96029100
  0.6339950       15773.0      0.96042000
  0.6340350       15772.0      0.96055400
  0.6340750       15771.0      0.96069500
  0.6341150       15770.0      0.96084300
  0.6341560       15769.0      0.96099600
  0.6341960       15768.0      0.96115400
  0.6342360       15767.0      0.96131500
  0.6342760       15766.0      0.96147900
  0.6343170       15765.0      0.96164500
  0.6343570       15764.0      0.96181100
  0.6343970       15763.0      0.96197600
  0.6344370       15762.0      0.96214100
  0.6344780       15761.0      0.96230300
  0.6345180       15760.0      0.96246200
  0.6345580       15759.0      0.96261700
  0.6345980       15758.0      0.96276600
  0.6346390       15757.0      0.96291000
  0.6346790       15756.0      0.96304600
  0.6347190       15755.0      0.96317500
  0.6347590       15754.0      0.96329800
  0.6348000       15753.0      0.96341600
  0.6348400       15752.0      0.96353100
  0.6348800       15751.0      0.96364400
  0.6349210       15750.0      0.96375700
  0.6349610       15749.0      0.96386900
  0.6350010       15748.0      0.96398400
  0.6350420       15747.0      0.96409900
  0.6350820       15746.0      0.96421100
  0.6351220       15745.0      0.96432200
  0.6351630       15744.0      0.96443100
  0.6352030       15743.0      0.96454000
  0.6352430       15742.0      0.96464900
  0.6352840       15741.0      0.96475800
  0.6353240       15740.0      0.96486700
  0.6353640       15739.0      0.96497800
  0.6354050       15738.0      0.96509000
  0.6354450       15737.0      0.96520500
  0.6354860       15736.0      0.96532200
  0.6355260       15735.0      0.96544300
  0.6355660       15734.0      0.96556600
  0.6356070       15733.0      0.96569400
  0.6356470       15732.0      0.96582700
  0.6356870       15731.0      0.96596700
  0.6357280       15730.0      0.96611300
  0.6357680       15729.0      0.96626400
  0.6358090       15728.0      0.96641800
  0.6358490       15727.0      0.96657500
  0.6358900       15726.0      0.96673300
  0.6359300       15725.0      0.96689000
  0.6359700       15724.0      0.96704700
  0.6360110       15723.0      0.96720200
  0.6360510       15722.0      0.96736000
  0.6360920       15721.0      0.96752200
  0.6361320       15720.0      0.96768800
  0.6361730       15719.0      0.96785600
  0.6362130       15718.0      0.96802500
  0.6362540       15717.0      0.96819300
  0.6362940       15716.0      0.96836000
  0.6363350       15715.0      0.96852300
  0.6363750       15714.0      0.96868300
  0.6364160       15713.0      0.96883600
  0.6364560       15712.0      0.96898300
  0.6364970       15711.0      0.96912200
  0.6365370       15710.0      0.96925200
  0.6365780       15709.0      0.96937200
  0.6366180       15708.0      0.96948700
  0.6366590       15707.0      0.96959800
  0.6366990       15706.0      0.96970600
  0.6367400       15705.0      0.96981000
  0.6367800       15704.0      0.96991000
  0.6368210       15703.0      0.97000600
  0.6368620       15702.0      0.97009600
  0.6369020       15701.0      0.97018200
  0.6369430       15700.0      0.97026300
  0.6369830       15699.0      0.97033800
  0.6370240       15698.0      0.97040700
  0.6370640       15697.0      0.97047200
  0.6371050       15696.0      0.97053200
  0.6371460       15695.0      0.97058900
  0.6371860       15694.0      0.97064300
  0.6372270       15693.0      0.97069500
  0.6372670       15692.0      0.97074500
  0.6373080       15691.0      0.97079400
  0.6373490       15690.0      0.97084400
  0.6373890       15689.0      0.97089300
  0.6374300       15688.0      0.97094400
  0.6374710       15687.0      0.97099600
  0.6375110       15686.0      0.97105100
  0.6375520       15685.0      0.97111200
  0.6375920       15684.0      0.97117700
  0.6376330       15683.0      0.97124500
  0.6376740       15682.0      0.97131400
  0.6377140       15681.0      0.97138300
  0.6377550       15680.0      0.97145100
  0.6377960       15679.0      0.97151500
  0.6378360       15678.0      0.97157500
  0.6378770       15677.0      0.97162700
  0.6379180       15676.0      0.97167200
  0.6379590       15675.0      0.97170700
  0.6379990       15674.0      0.97173000
  0.6380400       15673.0      0.97174600
  0.6380810       15672.0      0.97176200
  0.6381210       15671.0      0.97177700
  0.6381620       15670.0      0.97179000
  0.6382030       15669.0      0.97180200
  0.6382440       15668.0      0.97181300
  0.6382840       15667.0      0.97182200
  0.6383250       15666.0      0.97182900
  0.6383660       15665.0      0.97183400
  0.6384070       15664.0      0.97183700
  0.6384470       15663.0      0.97183800
  0.6384880       15662.0      0.97183300
  0.6385290       15661.0      0.97182200
  0.6385700       15660.0      0.97180600
  0.6386100       15659.0      0.97178600
  0.6386510       15658.0      0.97176100
  0.6386920       15657.0      0.97173300
  0.6387330       15656.0      0.97170200
  0.6387740       15655.0      0.97166800
  0.6388140       15654.0      0.97163100
  0.6388550       15653.0      0.97159400
  0.6388960       15652.0      0.97155500
  0.6389370       15651.0      0.97151500
  0.6389780       15650.0      0.97147500
  0.6390180       15649.0      0.97143500
  0.6390590       15648.0      0.97139000
  0.6391000       15647.0      0.97134000
  0.6391410       15646.0      0.97128400
  0.6391820       15645.0      0.97122400
  0.6392230       15644.0      0.97115800
  0.6392640       15643.0      0.97108900
  0.6393040       15642.0      0.97101600
  0.6393450       15641.0      0.97093900
  0.6393860       15640.0      0.97085400
  0.6394270       15639.0      0.97075600
  0.6394680       15638.0      0.97064800
  0.6395090       15637.0      0.97053100
  0.6395500       15636.0      0.97040600
  0.6395910       15635.0      0.97027500
  0.6396320       15634.0      0.97013900
  0.6396720       15633.0      0.97000000
  0.6397130       15632.0      0.96986000
  0.6397540       15631.0      0.96972000
  0.6397950       15630.0      0.96958200
  0.6398360       15629.0      0.96944700
  0.6398770       15628.0      0.96931700
  0.6399180       15627.0      0.96919300
  0.6399590       15626.0      0.96907700
  0.6400000       15625.0      0.96897100
  0.6400410       15624.0      0.96887000
  0.6400820       15623.0      0.96877000
  0.6401230       15622.0      0.96867500
  0.6401640       15621.0      0.96858500
  0.6402050       15620.0      0.96850300
  0.6402460       15619.0      0.96843100
  0.6402870       15618.0      0.96836800
  0.6403280       15617.0      0.96830600
  0.6403690       15616.0      0.96824700
  0.6404100       15615.0      0.96818900
  0.6404510       15614.0      0.96813300
  0.6404920       15613.0      0.96807900
  0.6405330       15612.0      0.96802700
  0.6405740       15611.0      0.96797700
  0.6406150       15610.0      0.96792900
  0.6406560       15609.0      0.96788300
  0.6406970       15608.0      0.96783900
  0.6407380       15607.0      0.96779800
  0.6407790       15606.0      0.96775900
  0.6408200       15605.0      0.96772300
  0.6408610       15604.0      0.96768900
  0.6409020       15603.0      0.96765800
  0.6409430       15602.0      0.96763000
  0.6409850       15601.0      0.96760400
  0.6410260       15600.0      0.96758200
  0.6410670       15599.0      0.96756400
  0.6411080       15598.0      0.96754900
  0.6411490       15597.0      0.96753200
  0.6411900       15596.0      0.96751000
  0.6412310       15595.0      0.96748500
  0.6412720       15594.0      0.96745700
  0.6413130       15593.0      0.96742600
  0.6413550       15592.0      0.96739200
  0.6413960       15591.0      0.96735700
  0.6414370       15590.0      0.96732100
  0.6414780       15589.0      0.96728400
  0.6415190       15588.0      0.96724600
  0.6415600       15587.0      0.96720900
  0.6416010       15586.0      0.96717200
  0.6416430       15585.0      0.96713600
  0.6416840       15584.0      0.96710200
  0.6417250       15583.0      0.96707100
  0.6417660       15582.0      0.96704200
  0.6418070       15581.0      0.96701600
  0.6418490       15580.0      0.96699400
  0.6418900       15579.0      0.96697600
  0.6419310       15578.0      0.96696300
  0.6419720       15577.0      0.96695400
  0.6420130       15576.0      0.96695200
  0.6420550       15575.0      0.96695100
  0.6420960       15574.0      0.96695400
  0.6421370       15573.0      0.96697400
  0.6421780       15572.0      0.96701100
  0.6422200       15571.0      0.96706300
  0.6422610       15570.0      0.96712900
  0.6423020       15569.0      0.96720900
  0.6423430       15568.0      0.96730200
  0.6423850       15567.0      0.96740600
  0.6424260       15566.0      0.96752000
  0.6424670       15565.0      0.96764300
  0.6425080       15564.0      0.96777400
  0.6425500       15563.0      0.96791200
  0.6425910       15562.0      0.96805600
  0.6426320       15561.0      0.96820600
  0.6426740       15560.0      0.96835800
  0.6427150       15559.0      0.96851400
  0.6427560       15558.0      0.96867100
  0.6427970       15557.0      0.96882900
  0.6428390       15556.0      0.96898600
  0.6428800       15555.0      0.96914200
  0.6429210       15554.0      0.96929500
  0.6429630       15553.0      0.96944400
  0.6430040       15552.0      0.96960500
  0.6430450       15551.0      0.96979400
  0.6430870       15550.0      0.96999200
  0.6431280       15549.0      0.97019700
  0.6431700       15548.0      0.97041000
  0.6432110       15547.0      0.97063000
  0.6432520       15546.0      0.97085500
  0.6432940       15545.0      0.97108400
  0.6433350       15544.0      0.97131800
  0.6433760       15543.0      0.97155600
  0.6434180       15542.0      0.97179500
  0.6434590       15541.0      0.97203700
  0.6435010       15540.0      0.97228000
  0.6435420       15539.0      0.97252300
  0.6435830       15538.0      0.97276500
  0.6436250       15537.0      0.97300600
  0.6436660       15536.0      0.97324500
  0.6437080       15535.0      0.97348100
  0.6437490       15534.0      0.97371400
  0.6437910       15533.0      0.97394200
  0.6438320       15532.0      0.97416500
  0.6438740       15531.0      0.97438200
  0.6439150       15530.0      0.97459100
  0.6439560       15529.0      0.97479400
  0.6439980       15528.0      0.97499500
  0.6440390       15527.0      0.97519700
  0.6440810       15526.0      0.97539700
  0.6441220       15525.0      0.97559400
  0.6441640       15524.0      0.97578900
  0.6442050       15523.0      0.97598400
  0.6442470       15522.0      0.97617800
  0.6442880       15521.0      0.97637100
  0.6443300       15520.0      0.97656400
  0.6443710       15519.0      0.97675900
  0.6444130       15518.0      0.97695400
  0.6444540       15517.0      0.97715100
  0.6444960       15516.0      0.97735000
  0.6445380       15515.0      0.97755100
  0.6445790       15514.0      0.97775600
  0.6446210       15513.0      0.97796300
  0.6446620       15512.0      0.97817500
  0.6447040       15511.0      0.97839100
  0.6447450       15510.0      0.97861200
  0.6447870       15509.0      0.97883800
  0.6448280       15508.0      0.97907500
  0.6448700       15507.0      0.97932800
  0.6449120       15506.0      0.97958800
  0.6449530       15505.0      0.97984700
  0.6449950       15504.0      0.98009700
  0.6450360       15503.0      0.98033800
  0.6450780       15502.0      0.98058200
  0.6451200       15501.0      0.98082600
  0.6451610       15500.0      0.98107200
  0.6452030       15499.0      0.98131600
  0.6452450       15498.0      0.98156000
  0.6452860       15497.0      0.98180200
  0.6453280       15496.0      0.98204100
  0.6453690       15495.0      0.98227600
  0.6454110       15494.0      0.98250700
  0.6454530       15493.0      0.98273200
  0.6454940       15492.0      0.98295100
  0.6455360       15491.0      0.98316300
  0.6455780       15490.0      0.98336800
  0.6456190       15489.0      0.98356300
  0.6456610       15488.0      0.98375000
  0.6457030       15487.0      0.98392500
  0.6457450       15486.0      0.98409100
  0.6457860       15485.0      0.98424900
  0.6458280       15484.0      0.98440000
  0.6458700       15483.0      0.98454300
  0.6459110       15482.0      0.98468100
  0.6459530       15481.0      0.98481300
  0.6459950       15480.0      0.98494100
  0.6460370       15479.0      0.98506700
  0.6460780       15478.0      0.98519600
  0.6461200       15477.0      0.98532500
  0.6461620       15476.0      0.98545500
  0.6462040       15475.0      0.98558300
  0.6462450       15474.0      0.98570800
  0.6462870       15473.0      0.98583000
  0.6463290       15472.0      0.98594700
  0.6463710       15471.0      0.98605700
  0.6464120       15470.0      0.98615900
  0.6464540       15469.0      0.98625300
  0.6464960       15468.0      0.98633700
  0.6465380       15467.0      0.98641000
  0.6465800       15466.0      0.98647000
  0.6466210       15465.0      0.98651800
  0.6466630       15464.0      0.98656300
  0.6467050       15463.0      0.98660600
  0.6467470       15462.0      0.98664700
  0.6467890       15461.0      0.98668500
  0.6468310       15460.0      0.98671800
  0.6468720       15459.0      0.98674600
  0.6469140       15458.0      0.98676700
  0.6469560       15457.0      0.98678100
  0.6469980       15456.0      0.98678600
  0.6470400       15455.0      0.98678400
  0.6470820       15454.0      0.98678000
  0.6471240       15453.0      0.98677300
  0.6471650       15452.0      0.98676300
  0.6472070       15451.0      0.98675100
  0.6472490       15450.0      0.98673700
  0.6472910       15449.0      0.98672100
  0.6473330       15448.0      0.98670300
  0.6473750       15447.0      0.98668400
  0.6474170       15446.0      0.98666400
  0.6474590       15445.0      0.98664300
  0.6475010       15444.0      0.98662100
  0.6475430       15443.0      0.98659700
  0.6475850       15442.0      0.98656600
  0.6476260       15441.0      0.98652900
  0.6476680       15440.0      0.98648500
  0.6477100       15439.0      0.98643700
  0.6477520       15438.0      0.98638400
  0.6477940       15437.0      0.98632700
  0.6478360       15436.0      0.98626700
  0.6478780       15435.0      0.98620400
  0.6479200       15434.0      0.98613900
  0.6479620       15433.0      0.98607100
  0.6480040       15432.0      0.98600300
  0.6480460       15431.0      0.98593000
  0.6480880       15430.0      0.98584900
  0.6481300       15429.0      0.98576100
  0.6481720       15428.0      0.98566600
  0.6482140       15427.0      0.98556700
  0.6482560       15426.0      0.98546200
  0.6482980       15425.0      0.98535500
  0.6483400       15424.0      0.98524400
  0.6483820       15423.0      0.98513100
  0.6484240       15422.0      0.98501700
  0.6484660       15421.0      0.98489900
  0.6485080       15420.0      0.98477700
  0.6485500       15419.0      0.98465000
  0.6485930       15418.0      0.98451900
  0.6486350       15417.0      0.98438500
  0.6486770       15416.0      0.98424700
  0.6487190       15415.0      0.98410500
  0.6487610       15414.0      0.98396000
  0.6488030       15413.0      0.98381200
  0.6488450       15412.0      0.98366100
  0.6488870       15411.0      0.98350700
  0.6489290       15410.0      0.98335000
  0.6489710       15409.0      0.98319200
  0.6490130       15408.0      0.98303000
  0.6490560       15407.0      0.98286400
  0.6490980       15406.0      0.98269200
  0.6491400       15405.0      0.98251400
  0.6491820       15404.0      0.98233100
  0.6492240       15403.0      0.98214200
  0.6492660       15402.0      0.98194700
  0.6493080       15401.0      0.98174700
  0.6493510       15400.0      0.98154000
  0.6493930       15399.0      0.98132200
  0.6494350       15398.0      0.98109500
  0.6494770       15397.0      0.98086000
  0.6495190       15396.0      0.98061900
  0.6495620       15395.0      0.98037200
  0.6496040       15394.0      0.98012100
  0.6496460       15393.0      0.97986800
  0.6496880       15392.0      0.97961400
  0.6497300       15391.0      0.97935900
  0.6497730       15390.0      0.97910700
  0.6498150       15389.0      0.97885700
  0.6498570       15388.0      0.97861200
  0.6498990       15387.0      0.97837200
  0.6499420       15386.0      0.97814000
  0.6499840       15385.0      0.97791500
  0.6500260       15384.0      0.97769900
  0.6500680       15383.0      0.97748600
  0.6501110       15382.0      0.97727700
  0.6501530       15381.0      0.97707700
  0.6501950       15380.0      0.97688700
  0.6502370       15379.0      0.97671100
  0.6502800       15378.0      0.97654300
  0.6503220       15377.0      0.97638200
  0.6503640       15376.0      0.97622600
  0.6504070       15375.0      0.97607500
  0.6504490       15374.0      0.97592800
  0.6504910       15373.0      0.97578500
  0.6505330       15372.0      0.97564500
  0.6505760       15371.0      0.97550700
  0.6506180       15370.0      0.97537200
  0.6506600       15369.0      0.97523800
  0.6507030       15368.0      0.97510400
  0.6507450       15367.0      0.97497000
  0.6507870       15366.0      0.97483600
  0.6508300       15365.0      0.97470100
  0.6508720       15364.0      0.97456400
  0.6509150       15363.0      0.97442500
  0.6509570       15362.0      0.97428200
  0.6509990       15361.0      0.97413700
  0.6510420       15360.0      0.97398900
  0.6510840       15359.0      0.97384000
  0.6511260       15358.0      0.97368500
  0.6511690       15357.0      0.97352400
  0.6512110       15356.0      0.97335900
  0.6512540       15355.0      0.97319000
  0.6512960       15354.0      0.97301800
  0.6513390       15353.0      0.97284400
  0.6513810       15352.0      0.97266700
  0.6514230       15351.0      0.97248800
  0.6514660       15350.0      0.97230700
  0.6515080       15349.0      0.97212500
  0.6515510       15348.0      0.97194200
  0.6515930       15347.0      0.97175800
  0.6516360       15346.0      0.97157400
  0.6516780       15345.0      0.97139000
  0.6517210       15344.0      0.97120700
  0.6517630       15343.0      0.97102400
  0.6518060       15342.0      0.97084200
  0.6518480       15341.0      0.97066100
  0.6518900       15340.0      0.97048300
  0.6519330       15339.0      0.97030600
  0.6519750       15338.0      0.97013200
  0.6520180       15337.0      0.96996000
  0.6520610       15336.0      0.96979800
  0.6521030       15335.0      0.96963300
  0.6521460       15334.0      0.96946200
  0.6521880       15333.0      0.96928700
  0.6522310       15332.0      0.96910900
  0.6522730       15331.0      0.96892900
  0.6523160       15330.0      0.96874900
  0.6523580       15329.0      0.96857000
  0.6524010       15328.0      0.96839300
  0.6524430       15327.0      0.96821900
  0.6524860       15326.0      0.96804900
  0.6525290       15325.0      0.96788600
  0.6525710       15324.0      0.96772900
  0.6526140       15323.0      0.96758000
  0.6526560       15322.0      0.96744200
  0.6526990       15321.0      0.96731400
  0.6527420       15320.0      0.96719800
  0.6527840       15319.0      0.96709500
  0.6528270       15318.0      0.96700700
  0.6528690       15317.0      0.96693400
  0.6529120       15316.0      0.96687900
  0.6529550       15315.0      0.96684100
  0.6529970       15314.0      0.96681900
  0.6530400       15313.0      0.96681000
  0.6530830       15312.0      0.96680200
  0.6531250       15311.0      0.96679500
  0.6531680       15310.0      0.96678900
  0.6532110       15309.0      0.96678400
  0.6532530       15308.0      0.96678000
  0.6532960       15307.0      0.96677700
  0.6533390       15306.0      0.96677400
  0.6533810       15305.0      0.96677200
  0.6534240       15304.0      0.96676900
  0.6534670       15303.0      0.96676700
  0.6535090       15302.0      0.96676400
  0.6535520       15301.0      0.96676200
  0.6535950       15300.0      0.96675800
  0.6536370       15299.0      0.96675400
  0.6536800       15298.0      0.96675000
  0.6537230       15297.0      0.96674400
  0.6537660       15296.0      0.96673700
  0.6538080       15295.0      0.96672900
  0.6538510       15294.0      0.96672000
  0.6538940       15293.0      0.96670000
  0.6539370       15292.0      0.96667100
  0.6539790       15291.0      0.96663900
  0.6540220       15290.0      0.96660600
  0.6540650       15289.0      0.96656900
  0.6541080       15288.0      0.96652700
  0.6541510       15287.0      0.96648100
  0.6541930       15286.0      0.96643100
  0.6542360       15285.0      0.96637900
  0.6542790       15284.0      0.96632600
  0.6543220       15283.0      0.96627200
  0.6543650       15282.0      0.96621900
  0.6544070       15281.0      0.96616800
  0.6544500       15280.0      0.96611900
  0.6544930       15279.0      0.96607300
  0.6545360       15278.0      0.96603200
  0.6545790       15277.0      0.96599600
  0.6546220       15276.0      0.96596700
  0.6546640       15275.0      0.96594500
  0.6547070       15274.0      0.96593100
  0.6547500       15273.0      0.96592700
  0.6547930       15272.0      0.96594900
  0.6548360       15271.0      0.96600600
  0.6548790       15270.0      0.96608900
  0.6549220       15269.0      0.96618800
  0.6549650       15268.0      0.96629300
  0.6550080       15267.0      0.96639700
  0.6550500       15266.0      0.96651300
  0.6550930       15265.0      0.96664800
  0.6551360       15264.0      0.96679900
  0.6551790       15263.0      0.96696500
  0.6552220       15262.0      0.96714200
  0.6552650       15261.0      0.96733000
  0.6553080       15260.0      0.96752400
  0.6553510       15259.0      0.96772200
  0.6553940       15258.0      0.96792300
  0.6554370       15257.0      0.96812400
  0.6554800       15256.0      0.96832100
  0.6555230       15255.0      0.96851400
  0.6555660       15254.0      0.96869900
  0.6556090       15253.0      0.96887400
  0.6556520       15252.0      0.96903600
  0.6556950       15251.0      0.96918800
  0.6557380       15250.0      0.96933400
  0.6557810       15249.0      0.96947600
  0.6558240       15248.0      0.96961500
  0.6558670       15247.0      0.96975300
  0.6559100       15246.0      0.96989000
  0.6559530       15245.0      0.97002900
  0.6559960       15244.0      0.97016900
  0.6560390       15243.0      0.97031100
  0.6560820       15242.0      0.97044900
  0.6561250       15241.0      0.97058500
  0.6561680       15240.0      0.97072100
  0.6562110       15239.0      0.97085600
  0.6562540       15238.0      0.97099200
  0.6562970       15237.0      0.97112900
  0.6563400       15236.0      0.97126900
  0.6563830       15235.0      0.97141200
  0.6564260       15234.0      0.97156000
  0.6564700       15233.0      0.97171200
  0.6565130       15232.0      0.97187100
  0.6565560       15231.0      0.97203600
  0.6565990       15230.0      0.97221000
  0.6566420       15229.0      0.97239400
  0.6566850       15228.0      0.97258700
  0.6567280       15227.0      0.97278700
  0.6567710       15226.0      0.97299200
  0.6568140       15225.0      0.97320100
  0.6568580       15224.0      0.97341400
  0.6569010       15223.0      0.97362700
  0.6569440       15222.0      0.97384000
  0.6569870       15221.0      0.97405200
  0.6570300       15220.0      0.97426200
  0.6570730       15219.0      0.97447500
  0.6571170       15218.0      0.97469100
  0.6571600       15217.0      0.97490900
  0.6572030       15216.0      0.97512800
  0.6572460       15215.0      0.97534800
  0.6572890       15214.0      0.97556900
  0.6573330       15213.0      0.97578800
  0.6573760       15212.0      0.97600700
  0.6574190       15211.0      0.97622500
  0.6574620       15210.0      0.97643900
  0.6575050       15209.0      0.97665400
  0.6575490       15208.0      0.97687000
  0.6575920       15207.0      0.97708700
  0.6576350       15206.0      0.97730500
  0.6576780       15205.0      0.97752100
  0.6577220       15204.0      0.97773700
  0.6577650       15203.0      0.97795000
  0.6578080       15202.0      0.97816100
  0.6578510       15201.0      0.97837000
  0.6578950       15200.0      0.97857400
  0.6579380       15199.0      0.97877400
  0.6579810       15198.0      0.97896900
  0.6580250       15197.0      0.97915900
  0.6580680       15196.0      0.97934900
  0.6581110       15195.0      0.97953700
  0.6581550       15194.0      0.97972100
  0.6581980       15193.0      0.97990100
  0.6582410       15192.0      0.98007500
  0.6582850       15191.0      0.98024100
  0.6583280       15190.0      0.98039700
  0.6583710       15189.0      0.98054400
  0.6584150       15188.0      0.98068300
  0.6584580       15187.0      0.98081900
  0.6585010       15186.0      0.98095100
  0.6585450       15185.0      0.98108000
  0.6585880       15184.0      0.98120400
  0.6586310       15183.0      0.98132600
  0.6586750       15182.0      0.98144400
  0.6587180       15181.0      0.98155800
  0.6587620       15180.0      0.98167000
  0.6588050       15179.0      0.98177900
  0.6588480       15178.0      0.98188500
  0.6588920       15177.0      0.98198800
  0.6589350       15176.0      0.98208900
  0.6589790       15175.0      0.98218700
  0.6590220       15174.0      0.98228200
  0.6590650       15173.0      0.98236700
  0.6591090       15172.0      0.98244700
  0.6591520       15171.0      0.98252500
  0.6591960       15170.0      0.98260500
  0.6592390       15169.0      0.98269300
  0.6592830       15168.0      0.98279300
  0.6593260       15167.0      0.98290700
  0.6593700       15166.0      0.98303400
  0.6594130       15165.0      0.98317100
  0.6594570       15164.0      0.98331700
  0.6595000       15163.0      0.98347000
  0.6595440       15162.0      0.98362700
  0.6595870       15161.0      0.98378700
  0.6596310       15160.0      0.98394800
  0.6596740       15159.0      0.98410800
  0.6597180       15158.0      0.98426400
  0.6597610       15157.0      0.98441500
  0.6598050       15156.0      0.98455900
  0.6598480       15155.0      0.98469400
  0.6598920       15154.0      0.98481700
  0.6599350       15153.0      0.98492700
  0.6599790       15152.0      0.98502200
  0.6600220       15151.0      0.98510300
  0.6600660       15150.0      0.98518500
  0.6601100       15149.0      0.98525400
  0.6601530       15148.0      0.98529300
  0.6601970       15147.0      0.98529300
  0.6602400       15146.0      0.98528200
  0.6602840       15145.0      0.98526200
  0.6603280       15144.0      0.98523400
  0.6603710       15143.0      0.98519900
  0.6604150       15142.0      0.98515700
  0.6604580       15141.0      0.98511000
  0.6605020       15140.0      0.98505900
  0.6605460       15139.0      0.98500300
  0.6605890       15138.0      0.98494500
  0.6606330       15137.0      0.98488400
