# GOES-R ABI FM4 SRF ch 047 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.4922960       20313.0      0.23938300
  0.4923200       20312.0      0.23646300
  0.4923440       20311.0      0.23357200
  0.4923680       20310.0      0.23071300
  0.4923930       20309.0      0.22788900
  0.4924170       20308.0      0.22510000
  0.4924410       20307.0      0.22234900
  0.4924650       20306.0      0.21963800
  0.4924900       20305.0      0.21696900
  0.4925140       20304.0      0.21434400
  0.4925380       20303.0      0.21176400
  0.4925620       20302.0      0.20923200
  0.4925870       20301.0      0.20675000
  0.4926110       20300.0      0.20431800
  0.4926350       20299.0      0.20193300
  0.4926590       20298.0      0.19959100
  0.4926840       20297.0      0.19729000
  0.4927080       20296.0      0.19502900
  0.4927320       20295.0      0.19280500
  0.4927560       20294.0      0.19061700
  0.4927810       20293.0      0.18846300
  0.4928050       20292.0      0.18634100
  0.4928290       20291.0      0.18424900
  0.4928540       20290.0      0.18218500
  0.4928780       20289.0      0.18014700
  0.4929020       20288.0      0.17813300
  0.4929270       20287.0      0.17614200
  0.4929510       20286.0      0.17417100
  0.4929750       20285.0      0.17221900
  0.4929990       20284.0      0.17028300
  0.4930240       20283.0      0.16836400
  0.4930480       20282.0      0.16646200
  0.4930720       20281.0      0.16457700
  0.4930970       20280.0      0.16270800
  0.4931210       20279.0      0.16085500
  0.4931450       20278.0      0.15901700
  0.4931700       20277.0      0.15719300
  0.4931940       20276.0      0.15538400
  0.4932180       20275.0      0.15358800
  0.4932430       20274.0      0.15180600
  0.4932670       20273.0      0.15003600
  0.4932910       20272.0      0.14827800
  0.4933160       20271.0      0.14653200
  0.4933400       20270.0      0.14479600
  0.4933640       20269.0      0.14307200
  0.4933890       20268.0      0.14135700
  0.4934130       20267.0      0.13965200
  0.4934370       20266.0      0.13795500
  0.4934620       20265.0      0.13626800
  0.4934860       20264.0      0.13458800
  0.4935100       20263.0      0.13291500
  0.4935350       20262.0      0.13125000
  0.4935590       20261.0      0.12959100
  0.4935830       20260.0      0.12793700
  0.4936080       20259.0      0.12628900
  0.4936320       20258.0      0.12464600
  0.4936570       20257.0      0.12300700
  0.4936810       20256.0      0.12137200
  0.4937050       20255.0      0.11974100
  0.4937300       20254.0      0.11811200
  0.4937540       20253.0      0.11648500
  0.4937780       20252.0      0.11486000
  0.4938030       20251.0      0.11323600
  0.4938270       20250.0      0.11161300
  0.4938520       20249.0      0.10999000
  0.4938760       20248.0      0.10836600
  0.4939000       20247.0      0.10674200
  0.4939250       20246.0      0.10511600
  0.4939490       20245.0      0.10348800
  0.4939740       20244.0      0.10185700
  0.4939980       20243.0      0.10022400
  0.4940220       20242.0      0.09859500
  0.4940470       20241.0      0.09698400
  0.4940710       20240.0      0.09539500
  0.4940960       20239.0      0.09383200
  0.4941200       20238.0      0.09228100
  0.4941440       20237.0      0.09070700
  0.4941690       20236.0      0.08911100
  0.4941930       20235.0      0.08749700
  0.4942180       20234.0      0.08586600
  0.4942420       20233.0      0.08422100
  0.4942670       20232.0      0.08256500
  0.4942910       20231.0      0.08090000
  0.4943150       20230.0      0.07922700
  0.4943400       20229.0      0.07755100
  0.4943640       20228.0      0.07587300
  0.4943890       20227.0      0.07419600
  0.4944130       20226.0      0.07252200
  0.4944380       20225.0      0.07085400
  0.4944620       20224.0      0.06919400
  0.4944860       20223.0      0.06754500
  0.4945110       20222.0      0.06590800
  0.4945350       20221.0      0.06428800
  0.4945600       20220.0      0.06268500
  0.4945840       20219.0      0.06110300
  0.4946090       20218.0      0.05954400
  0.4946330       20217.0      0.05801100
  0.4946580       20216.0      0.05650500
  0.4946820       20215.0      0.05503000
  0.4947070       20214.0      0.05358800
  0.4947310       20213.0      0.05218100
  0.4947560       20212.0      0.05081300
  0.4947800       20211.0      0.04948400
  0.4948050       20210.0      0.04819900
  0.4948290       20209.0      0.04695900
  0.4948540       20208.0      0.04576700
  0.4948780       20207.0      0.04462500
  0.4949030       20206.0      0.04353600
  0.4949270       20205.0      0.04250300
  0.4949510       20204.0      0.04152800
  0.4949760       20203.0      0.04061300
  0.4950000       20202.0      0.03976000
  0.4950250       20201.0      0.03894600
  0.4950500       20200.0      0.03814500
  0.4950740       20199.0      0.03735700
  0.4950990       20198.0      0.03658200
  0.4951230       20197.0      0.03582100
  0.4951480       20196.0      0.03507200
  0.4951720       20195.0      0.03433600
  0.4951970       20194.0      0.03361400
  0.4952210       20193.0      0.03290400
  0.4952460       20192.0      0.03220700
  0.4952700       20191.0      0.03152300
  0.4952950       20190.0      0.03085100
  0.4953190       20189.0      0.03019200
  0.4953440       20188.0      0.02954600
  0.4953680       20187.0      0.02891200
  0.4953930       20186.0      0.02829100
  0.4954170       20185.0      0.02768200
  0.4954420       20184.0      0.02708500
  0.4954660       20183.0      0.02650100
  0.4954910       20182.0      0.02592900
  0.4955160       20181.0      0.02536900
  0.4955400       20180.0      0.02482100
  0.4955650       20179.0      0.02428500
  0.4955890       20178.0      0.02376200
  0.4956140       20177.0      0.02325000
  0.4956380       20176.0      0.02275000
  0.4956630       20175.0      0.02226200
  0.4956880       20174.0      0.02178600
  0.4957120       20173.0      0.02132200
  0.4957370       20172.0      0.02086900
  0.4957610       20171.0      0.02042800
  0.4957860       20170.0      0.01999800
  0.4958100       20169.0      0.01958000
  0.4958350       20168.0      0.01917400
  0.4958600       20167.0      0.01877800
  0.4958840       20166.0      0.01839400
  0.4959090       20165.0      0.01802200
  0.4959330       20164.0      0.01766000
  0.4959580       20163.0      0.01731000
  0.4959830       20162.0      0.01697100
  0.4960070       20161.0      0.01664200
  0.4960320       20160.0      0.01632000
  0.4960560       20159.0      0.01600300
  0.4960810       20158.0      0.01569100
  0.4961060       20157.0      0.01538300
  0.4961300       20156.0      0.01508000
  0.4961550       20155.0      0.01478100
  0.4961790       20154.0      0.01448800
  0.4962040       20153.0      0.01419900
  0.4962290       20152.0      0.01391500
  0.4962530       20151.0      0.01363600
  0.4962780       20150.0      0.01336100
  0.4963030       20149.0      0.01309200
  0.4963270       20148.0      0.01282700
  0.4963520       20147.0      0.01256600
  0.4963760       20146.0      0.01231100
  0.4964010       20145.0      0.01206000
  0.4964260       20144.0      0.01181400
  0.4964500       20143.0      0.01157300
  0.4964750       20142.0      0.01133700
  0.4965000       20141.0      0.01110500
  0.4965240       20140.0      0.01087900
  0.4965490       20139.0      0.01065700
  0.4965740       20138.0      0.01044000
  0.4965980       20137.0      0.01022700
  0.4966230       20136.0      0.01002000
  0.4966480       20135.0      0.00981700
  0.4966720       20134.0      0.00961900
  0.4966970       20133.0      0.00942500
  0.4967220       20132.0      0.00923700
  0.4967460       20131.0      0.00905300
  0.4967710       20130.0      0.00887400
  0.4967960       20129.0      0.00870000
  0.4968200       20128.0      0.00853100
  0.4968450       20127.0      0.00836700
  0.4968700       20126.0      0.00820700
  0.4968940       20125.0      0.00805200
  0.4969190       20124.0      0.00790200
  0.4969440       20123.0      0.00775700
  0.4969680       20122.0      0.00761600
  0.4969930       20121.0      0.00748100
  0.4970180       20120.0      0.00734900
  0.4970430       20119.0      0.00722000
  0.4970670       20118.0      0.00709300
  0.4970920       20117.0      0.00696800
  0.4971170       20116.0      0.00684500
  0.4971410       20115.0      0.00672400
  0.4971660       20114.0      0.00660500
  0.4971910       20113.0      0.00648800
  0.4972160       20112.0      0.00637300
  0.4972400       20111.0      0.00626000
  0.4972650       20110.0      0.00615000
  0.4972900       20109.0      0.00604100
  0.4973150       20108.0      0.00593400
  0.4973390       20107.0      0.00582900
  0.4973640       20106.0      0.00572600
  0.4973890       20105.0      0.00562500
  0.4974130       20104.0      0.00552600
  0.4974380       20103.0      0.00542800
  0.4974630       20102.0      0.00533300
  0.4974880       20101.0      0.00523900
  0.4975120       20100.0      0.00514800
  0.4975370       20099.0      0.00505800
  0.4975620       20098.0      0.00497000
  0.4975870       20097.0      0.00488400
  0.4976110       20096.0      0.00479900
  0.4976360       20095.0      0.00471700
  0.4976610       20094.0      0.00463600
  0.4976860       20093.0      0.00455700
  0.4977110       20092.0      0.00447900
  0.4977350       20091.0      0.00440300
  0.4977600       20090.0      0.00432900
  0.4977850       20089.0      0.00425700
  0.4978100       20088.0      0.00418700
  0.4978340       20087.0      0.00411800
  0.4978590       20086.0      0.00405000
  0.4978840       20085.0      0.00398500
  0.4979090       20084.0      0.00392100
  0.4979340       20083.0      0.00385800
  0.4979580       20082.0      0.00379800
  0.4979830       20081.0      0.00373800
  0.4980080       20080.0      0.00368100
  0.4980330       20079.0      0.00362400
  0.4980580       20078.0      0.00356900
  0.4980820       20077.0      0.00351400
  0.4981070       20076.0      0.00346000
  0.4981320       20075.0      0.00340700
  0.4981570       20074.0      0.00335500
  0.4981820       20073.0      0.00330400
  0.4982060       20072.0      0.00325400
  0.4982310       20071.0      0.00320500
  0.4982560       20070.0      0.00315600
  0.4982810       20069.0      0.00310900
  0.4983060       20068.0      0.00306200
  0.4983310       20067.0      0.00301600
  0.4983550       20066.0      0.00297100
  0.4983800       20065.0      0.00292600
  0.4984050       20064.0      0.00288200
  0.4984300       20063.0      0.00283900
  0.4984550       20062.0      0.00279700
  0.4984800       20061.0      0.00275600
  0.4985040       20060.0      0.00271500
  0.4985290       20059.0      0.00267500
  0.4985540       20058.0      0.00263500
  0.4985790       20057.0      0.00259600
  0.4986040       20056.0      0.00255800
  0.4986290       20055.0      0.00252100
  0.4986540       20054.0      0.00248400
  0.4986790       20053.0      0.00244700
  0.4987030       20052.0      0.00241200
  0.4987280       20051.0      0.00237700
  0.4987530       20050.0      0.00234200
  0.4987780       20049.0      0.00230800
  0.4988030       20048.0      0.00227400
  0.4988280       20047.0      0.00224100
  0.4988530       20046.0      0.00220900
  0.4988780       20045.0      0.00217700
  0.4989020       20044.0      0.00214500
  0.4989270       20043.0      0.00211400
  0.4989520       20042.0      0.00208400
  0.4989770       20041.0      0.00205300
  0.4990020       20040.0      0.00202400
  0.4990270       20039.0      0.00199400
  0.4990520       20038.0      0.00196500
  0.4990770       20037.0      0.00193700
  0.4991020       20036.0      0.00190800
  0.4991270       20035.0      0.00188000
  0.4991510       20034.0      0.00185300
  0.4991760       20033.0      0.00182500
  0.4992010       20032.0      0.00179800
  0.4992260       20031.0      0.00177200
  0.4992510       20030.0      0.00174600
  0.4992760       20029.0      0.00172000
  0.4993010       20028.0      0.00169400
  0.4993260       20027.0      0.00166900
  0.4993510       20026.0      0.00164400
  0.4993760       20025.0      0.00162000
  0.4994010       20024.0      0.00159500
  0.4994260       20023.0      0.00157200
  0.4994510       20022.0      0.00154800
  0.4994760       20021.0      0.00152500
  0.4995000       20020.0      0.00150200
  0.4995250       20019.0      0.00147900
  0.4995500       20018.0      0.00145700
  0.4995750       20017.0      0.00143500
  0.4996000       20016.0      0.00141300
  0.4996250       20015.0      0.00139200
  0.4996500       20014.0      0.00137000
  0.4996750       20013.0      0.00134900
  0.4997000       20012.0      0.00132900
  0.4997250       20011.0      0.00130900
  0.4997500       20010.0      0.00128900
  0.4997750       20009.0      0.00126900
  0.4998000       20008.0      0.00124900
  0.4998250       20007.0      0.00123000
  0.4998500       20006.0      0.00121100
  0.4998750       20005.0      0.00119300
  0.4999000       20004.0      0.00117400
  0.4999250       20003.0      0.00115600
  0.4999500       20002.0      0.00113800
  0.4999750       20001.0      0.00112000
  0.5000000       20000.0      0.00110300
  0.5000250       19999.0      0.00108600
  0.5000500       19998.0      0.00106900
  0.5000750       19997.0      0.00105200
  0.5001000       19996.0      0.00103500
  0.5001250       19995.0      0.00101800
  0.5001500       19994.0      0.00100200
