case_id,palette,base_luminance,sun_elevation_deg,slope_toward_sun_deg,local_mu,illumination_factor,albedo_r,albedo_g,albedo_b,albedo_y,input_r,input_g,input_b,input_y,identity_r,identity_g,identity_b,identity_y,sza_applied_gain,sza_r,sza_g,sza_b,sza_y,toe_applied_gain,toe_r,toe_g,toe_b,toe_y,combined_sza_gain,combined_toe_gain,combined_effective_gain,combined_r,combined_g,combined_b,combined_y,max_chroma_error
63,forest,1e-06,59.999,-20,0.642774239591,0.707074876465,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,5.01329322507e-07,8.08595681464e-07,3.07266358956e-07,7.07074876465e-07,5.01329322507e-07,8.08595681464e-07,3.07266358956e-07,7.07074876465e-07,1.00001007692,5.01334374361e-07,8.08603829615e-07,3.07269455254e-07,7.07082001599e-07,1.5,7.51993983761e-07,1.2128935222e-06,4.60899538434e-07,1.0606123147e-06,1.00001007692,1.5,1.50001511538,7.52001561542e-07,1.21290574442e-06,4.60904182881e-07,1.0606230024e-06,5.55111512313e-17
64,forest,1e-06,59.999,0,0.866016677006,0.890133675145,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,6.31121437284e-07,1.01793780207e-06,3.86816364787e-07,8.90133675145e-07,6.31121437284e-07,1.01793780207e-06,3.86816364787e-07,8.90133675145e-07,1.00001007692,6.31127797042e-07,1.01794805975e-06,3.86820262703e-07,8.90142644948e-07,1.5,9.46682155926e-07,1.52690670311e-06,5.8022454718e-07,1.33520051272e-06,1.00001007692,1.5,1.50001511538,9.46691695563e-07,1.52692208962e-06,5.80230394055e-07,1.33521396742e-06,5.55111512313e-17
65,forest,1e-06,59.999,20,0.98480472213,0.987539872146,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,7.00184254216e-07,1.12932944228e-06,4.29145188068e-07,9.87539872146e-07,7.00184254216e-07,1.12932944228e-06,4.29145188068e-07,9.87539872146e-07,1.00001007692,7.00191309915e-07,1.12934082244e-06,4.29149512528e-07,9.87549823504e-07,1.5,1.05027638132e-06,1.69399416343e-06,6.43717782102e-07,1.48130980822e-06,1.00001007692,1.5,1.50001511538,1.05028696487e-06,1.69401123366e-06,6.43724268793e-07,1.48132473526e-06,0
66,forest,1e-06,60,-20,0.642787609687,0.707085839943,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,5.01337095819e-07,8.08608219063e-07,3.07271123244e-07,7.07085839943e-07,5.01337095819e-07,8.08608219063e-07,3.07271123244e-07,7.07085839943e-07,1,5.01337095819e-07,8.08608219063e-07,3.07271123244e-07,7.07085839943e-07,1.5,7.52005643728e-07,1.21291232859e-06,4.60906684866e-07,1.06062875991e-06,1,1.5,1.5,7.52005643728e-07,1.21291232859e-06,4.60906684866e-07,1.06062875991e-06,0
67,forest,1e-06,60,0,0.866025403784,0.890140831103,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,6.31126510992e-07,1.01794598547e-06,3.86819474479e-07,8.90140831103e-07,6.31126510992e-07,1.01794598547e-06,3.86819474479e-07,8.90140831103e-07,1,6.31126510992e-07,1.01794598547e-06,3.86819474479e-07,8.90140831103e-07,1.5,9.46689766488e-07,1.52691897821e-06,5.80229211719e-07,1.33521124665e-06,1,1.5,1.5,9.46689766488e-07,1.52691897821e-06,5.80229211719e-07,1.33521124665e-06,0
68,forest,1e-06,60,20,0.984807753012,0.98754235747,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,7.00186016357e-07,1.12933228445e-06,4.2914626809e-07,9.8754235747e-07,7.00186016357e-07,1.12933228445e-06,4.2914626809e-07,9.8754235747e-07,1,7.00186016357e-07,1.12933228445e-06,4.2914626809e-07,9.8754235747e-07,1.5,1.05027902454e-06,1.69399842667e-06,6.43719402135e-07,1.48131353621e-06,1,1.5,1.5,1.05027902454e-06,1.69399842667e-06,6.43719402135e-07,1.48131353621e-06,5.55111512313e-17
69,forest,1e-06,75,-20,0.819152044289,0.851704676317,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,6.03874557797e-07,9.73991222253e-07,3.70116664456e-07,8.51704676317e-07,6.03874557797e-07,9.73991222253e-07,3.70116664456e-07,8.51704676317e-07,1,6.03874557797e-07,9.73991222253e-07,3.70116664456e-07,8.51704676317e-07,1.5,9.05811836696e-07,1.46098683338e-06,5.55174996684e-07,1.27755701448e-06,1,1.5,1.5,9.05811836696e-07,1.46098683338e-06,5.55174996684e-07,1.27755701448e-06,2.77555756156e-17
70,forest,1e-06,75,0,0.965925826289,0.972059177557,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,6.89208151983e-07,1.11162605159e-06,4.22417899603e-07,9.72059177557e-07,6.89208151983e-07,1.11162605159e-06,4.22417899603e-07,9.72059177557e-07,1,6.89208151983e-07,1.11162605159e-06,4.22417899603e-07,9.72059177557e-07,1.5,1.03381222797e-06,1.66743907738e-06,6.33626849404e-07,1.45808876634e-06,1,1.5,1.5,1.03381222797e-06,1.66743907738e-06,6.33626849404e-07,1.45808876634e-06,1.11022302463e-16
71,forest,1e-06,75,20,0.996194698092,0.996879652435,7.09018718094e-07,1.14357857757e-06,4.34559859477e-07,1e-06,7.06806333264e-07,1.14001021494e-06,4.33203881678e-07,9.96879652435e-07,7.06806333264e-07,1.14001021494e-06,4.33203881678e-07,9.96879652435e-07,1,7.06806333264e-07,1.14001021494e-06,4.33203881678e-07,9.96879652435e-07,1.5,1.0602094999e-06,1.71001532241e-06,6.49805822517e-07,1.49531947865e-06,1,1.5,1.5,1.0602094999e-06,1.71001532241e-06,6.49805822517e-07,1.49531947865e-06,5.55111512313e-17
72,forest,0.001,-5,-20,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
73,forest,0.001,-5,0,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
74,forest,0.001,-5,20,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
75,forest,0.001,0,-20,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
76,forest,0.001,0,0,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
77,forest,0.001,0,20,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
78,forest,0.001,10,-20,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
79,forest,0.001,10,0,0.173648177667,0.322391505687,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000228581612087,0.000368680019494,0.000140098407408,0.000322391505687,0.000228581612087,0.000368680019494,0.000140098407408,0.000322391505687,1,0.000228581612087,0.000368680019494,0.000140098407408,0.000322391505687,1,0.000228581612087,0.000368680019494,0.000140098407408,0.000322391505687,1,1,1,0.000228581612087,0.000368680019494,0.000140098407408,0.000322391505687,0
80,forest,0.001,10,20,0.5,0.59,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,1,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,1,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,1,1,1,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,0
81,forest,0.001,20,-20,0,0.18,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,1,1,1,0.000127623369257,0.000205844143963,7.82207747059e-05,0.00018,0
82,forest,0.001,20,0,0.342020143326,0.460456517527,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000326472289795,0.000526568209347,0.000200095919552,0.000460456517527,0.000326472289795,0.000526568209347,0.000200095919552,0.000460456517527,1,0.000326472289795,0.000526568209347,0.000200095919552,0.000460456517527,1,0.000326472289795,0.000526568209347,0.000200095919552,0.000460456517527,1,1,1,0.000326472289795,0.000526568209347,0.000200095919552,0.000460456517527,0
83,forest,0.001,20,20,0.642787609687,0.707085839943,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,1,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,1,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,1,1,1,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,0
84,forest,0.001,25,-20,0.0871557427477,0.251467709053,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000178295312715,0.000287573085024,0.000109277772309,0.000251467709053,0.000178295312715,0.000287573085024,0.000109277772309,0.000251467709053,1.3,0.000231783906529,0.000373845010531,0.000142061104002,0.000326908021769,1.5,0.000267442969072,0.000431359627536,0.000163916658464,0.00037720156358,1.3,1.5,1.95,0.000347675859794,0.000560767515797,0.000213091656003,0.000490362032654,5.55111512313e-17
85,forest,0.001,25,0,0.422618261741,0.526546974627,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000373331660967,0.000602147840269,0.000228816179302,0.000526546974627,0.000373331660967,0.000602147840269,0.000228816179302,0.000526546974627,1.3,0.000485331159257,0.000782792192349,0.000297461033093,0.000684511067016,1.5,0.00055999749145,0.000903221760403,0.000343224268953,0.000789820461941,1.3,1.5,1.95,0.000727996738885,0.00117418828852,0.000446191549639,0.00102676660052,5.55111512313e-17
86,forest,0.001,25,20,0.707106781187,0.759827560573,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.00053873196297,0.000868922520919,0.000330190557949,0.000759827560573,0.00053873196297,0.000868922520919,0.000330190557949,0.000759827560573,1.3,0.000700351551861,0.0011295992772,0.000429247725334,0.000987775828745,1.5,0.000808097944455,0.00130338378138,0.000495285836924,0.00113974134086,1.3,1.5,1.95,0.00105052732779,0.00169439891579,0.000643871588001,0.00148166374312,2.77555756156e-17
87,forest,0.001,30,-20,0.173648177667,0.322391505687,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000228581612087,0.000368680019494,0.000140098407408,0.000322391505687,0.000228581612087,0.000368680019494,0.000140098407408,0.000322391505687,1.6,0.000365730579338,0.000589888031191,0.000224157451853,0.000515826409099,1.5,0.00034287241813,0.000553020029242,0.000210147611112,0.00048358725853,1.6,1.5,2.4,0.000548595869008,0.000884832046787,0.000336236177779,0.000773739613649,5.55111512313e-17
88,forest,0.001,30,0,0.5,0.59,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,1.6,0.000669313669881,0.00107953817723,0.000410224507346,0.000944,1.5,0.000627481565513,0.00101206704115,0.000384585475637,0.000885,1.6,1.5,2.4,0.00100397050482,0.00161930726584,0.00061533676102,0.001416,2.77555756156e-17
89,forest,0.001,30,20,0.766044443119,0.808156443358,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000572998045489,0.00092419039595,0.000351192350461,0.000808156443358,0.000572998045489,0.00092419039595,0.000351192350461,0.000808156443358,1.6,0.000916796872782,0.00147870463352,0.000561907760738,0.00129305030937,1.5,0.000859497068233,0.00138628559392,0.000526788525691,0.00121223466504,1.6,1.5,2.4,0.00137519530917,0.00221805695028,0.000842861641106,0.00193957546406,0
90,forest,0.001,33,-20,0.224951054344,0.364459864562,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000258408865968,0.000416788493498,0.000158379627529,0.000364459864562,0.000258408865968,0.000416788493498,0.000158379627529,0.000364459864562,1.59009058864,0.000410893505798,0.000662731460965,0.000251837955167,0.000579524200578,1.5,0.000387613298953,0.000625182740246,0.000237569441294,0.000546689796843,1.59009058864,1.5,2.38513588296,0.000616340258697,0.000994097191447,0.00037775693275,0.000869286300867,5.55111512313e-17
91,forest,0.001,33,0,0.544639035015,0.626604008712,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.00044427397101,0.000716570920984,0.000272296949974,0.000626604008712,0.00044427397101,0.000716570920984,0.000272296949974,0.000626604008712,1.59009058864,0.000706435860081,0.00113941267755,0.000432976817469,0.000996357137059,1.5,0.000666410956515,0.00107485638148,0.000408445424961,0.000939906013068,1.59009058864,1.5,2.38513588296,0.00105965379012,0.00170911901633,0.000649465226204,0.00149453570559,5.55111512313e-17
92,forest,0.001,33,20,0.798635510047,0.834881118239,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000591946340215,0.000954752161637,0.000362805821422,0.000834881118239,0.000591946340215,0.000954752161637,0.000362805821422,0.000834881118239,1.59009058864,0.000941248304556,0.0015181424267,0.000576894122147,0.00132753660875,1.5,0.000887919510322,0.00143212824245,0.000544208732133,0.00125232167736,1.59009058864,1.5,2.38513588296,0.00141187245683,0.00227721364006,0.000865341183221,0.00199130491312,2.77555756156e-17
93,forest,0.001,40,-20,0.342020143326,0.460456517527,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000326472289795,0.000526568209347,0.000200095919552,0.000460456517527,0.000326472289795,0.000526568209347,0.000200095919552,0.000460456517527,1.34729635533,0.000439854926158,0.000709443429288,0.000269588503129,0.000620371387854,1.5,0.000489708434693,0.00078985231402,0.000300143879328,0.000690684776291,1.34729635533,1.5,2.020944533,0.000659782389238,0.00106416514393,0.000404382754694,0.000930557081781,5.55111512313e-17
94,forest,0.001,40,0,0.642787609687,0.707085839943,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,1.34729635533,0.00067544964199,0.00108943490644,0.000413985264446,0.000952654175063,1.5,0.000752005643728,0.00121291232859,0.000460906684866,0.00106062875991,1.34729635533,1.5,2.020944533,0.00101317446299,0.00163415235965,0.000620977896669,0.0014289812626,2.77555756156e-17
95,forest,0.001,40,20,0.866025403784,0.890140831103,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000631126510992,0.00101794598547,0.000386819474479,0.000890140831103,0.000631126510992,0.00101794598547,0.000386819474479,0.000890140831103,1.34729635533,0.000850314448014,0.00137147491615,0.000521160468138,0.00119928349748,1.5,0.000946689766488,0.00152691897821,0.000580229211719,0.00133521124665,1.34729635533,1.5,2.020944533,0.00127547167202,0.00205721237423,0.000781740702207,0.00179892524622,5.55111512313e-17
96,forest,0.001,50,-20,0.5,0.59,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,0.000418321043676,0.000674711360767,0.000256390317091,0.00059,1.13051587485,0.000472918580658,0.000762771904287,0.000289853323629,0.00066700436616,1.5,0.000627481565513,0.00101206704115,0.000384585475637,0.000885,1.13051587485,1.5,1.69577381227,0.000709377870987,0.00114415785643,0.000434779985443,0.00100050654924,5.55111512313e-17
97,forest,0.001,50,0,0.766044443119,0.808156443358,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000572998045489,0.00092419039595,0.000351192350461,0.000808156443358,0.000572998045489,0.00092419039595,0.000351192350461,0.000808156443358,1.13051587485,0.000647783386682,0.001044811914,0.000397028527321,0.000913633688576,1.5,0.000859497068233,0.00138628559392,0.000526788525691,0.00121223466504,1.13051587485,1.5,1.69577381227,0.000971675080022,0.001567217871,0.000595542790981,0.00137045053286,5.55111512313e-17
98,forest,0.001,50,20,0.939692620786,0.950547949044,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000673956288319,0.00108702627148,0.000413069983163,0.000950547949044,0.000673956288319,0.00108702627148,0.000413069983163,0.000950547949044,1.13051587485,0.000761918282897,0.00122890045629,0.000466982173389,0.0010746095462,1.5,0.00101093443248,0.00163053940722,0.000619604974744,0.00142582192357,1.13051587485,1.5,1.69577381227,0.00114287742435,0.00184335068443,0.000700473260083,0.0016119143193,5.55111512313e-17
99,forest,0.001,59.999,-20,0.642774239591,0.707074876465,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000501329322507,0.000808595681464,0.000307266358956,0.000707074876465,0.000501329322507,0.000808595681464,0.000307266358956,0.000707074876465,1.00001007692,0.000501334374361,0.000808603829615,0.000307269455254,0.000707082001599,1.5,0.000751993983761,0.0012128935222,0.000460899538434,0.0010606123147,1.00001007692,1.5,1.50001511538,0.000752001561542,0.00121290574442,0.000460904182881,0.0010606230024,2.77555756156e-17
100,forest,0.001,59.999,0,0.866016677006,0.890133675145,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000631121437284,0.00101793780207,0.000386816364787,0.000890133675145,0.000631121437284,0.00101793780207,0.000386816364787,0.000890133675145,1.00001007692,0.000631127797042,0.00101794805975,0.000386820262703,0.000890142644948,1.5,0.000946682155926,0.00152690670311,0.00058022454718,0.00133520051272,1.00001007692,1.5,1.50001511538,0.000946691695563,0.00152692208962,0.000580230394055,0.00133521396742,1.11022302463e-16
101,forest,0.001,59.999,20,0.98480472213,0.987539872146,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000700184254216,0.00112932944228,0.000429145188068,0.000987539872146,0.000700184254216,0.00112932944228,0.000429145188068,0.000987539872146,1.00001007692,0.000700191309915,0.00112934082244,0.000429149512528,0.000987549823504,1.5,0.00105027638132,0.00169399416343,0.000643717782102,0.00148130980822,1.00001007692,1.5,1.50001511538,0.00105028696487,0.00169401123366,0.000643724268793,0.00148132473526,5.55111512313e-17
102,forest,0.001,60,-20,0.642787609687,0.707085839943,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,1,0.000501337095819,0.000808608219063,0.000307271123244,0.000707085839943,1.5,0.000752005643728,0.00121291232859,0.000460906684866,0.00106062875991,1,1.5,1.5,0.000752005643728,0.00121291232859,0.000460906684866,0.00106062875991,0
103,forest,0.001,60,0,0.866025403784,0.890140831103,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000631126510992,0.00101794598547,0.000386819474479,0.000890140831103,0.000631126510992,0.00101794598547,0.000386819474479,0.000890140831103,1,0.000631126510992,0.00101794598547,0.000386819474479,0.000890140831103,1.5,0.000946689766488,0.00152691897821,0.000580229211719,0.00133521124665,1,1.5,1.5,0.000946689766488,0.00152691897821,0.000580229211719,0.00133521124665,2.77555756156e-17
104,forest,0.001,60,20,0.984807753012,0.98754235747,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000700186016357,0.00112933228445,0.00042914626809,0.00098754235747,0.000700186016357,0.00112933228445,0.00042914626809,0.00098754235747,1,0.000700186016357,0.00112933228445,0.00042914626809,0.00098754235747,1.5,0.00105027902454,0.00169399842667,0.000643719402135,0.00148131353621,1,1.5,1.5,0.00105027902454,0.00169399842667,0.000643719402135,0.00148131353621,0
105,forest,0.001,75,-20,0.819152044289,0.851704676317,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000603874557797,0.000973991222253,0.000370116664456,0.000851704676317,0.000603874557797,0.000973991222253,0.000370116664456,0.000851704676317,1,0.000603874557797,0.000973991222253,0.000370116664456,0.000851704676317,1.5,0.000905811836696,0.00146098683338,0.000555174996684,0.00127755701448,1,1.5,1.5,0.000905811836696,0.00146098683338,0.000555174996684,0.00127755701448,0
106,forest,0.001,75,0,0.965925826289,0.972059177557,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000689208151983,0.00111162605159,0.000422417899603,0.000972059177557,0.000689208151983,0.00111162605159,0.000422417899603,0.000972059177557,1,0.000689208151983,0.00111162605159,0.000422417899603,0.000972059177557,1.5,0.00103381222797,0.00166743907738,0.000633626849404,0.00145808876634,1,1.5,1.5,0.00103381222797,0.00166743907738,0.000633626849404,0.00145808876634,0
107,forest,0.001,75,20,0.996194698092,0.996879652435,0.000709018718094,0.00114357857757,0.000434559859477,0.001,0.000706806333264,0.00114001021494,0.000433203881678,0.000996879652435,0.000706806333264,0.00114001021494,0.000433203881678,0.000996879652435,1,0.000706806333264,0.00114001021494,0.000433203881678,0.000996879652435,1.5,0.0010602094999,0.00171001532241,0.000649805822517,0.00149531947865,1,1.5,1.5,0.0010602094999,0.00171001532241,0.000649805822517,0.00149531947865,5.55111512313e-17
108,forest,0.005,-5,-20,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
109,forest,0.005,-5,0,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
110,forest,0.005,-5,20,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
111,forest,0.005,0,-20,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
112,forest,0.005,0,0,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
113,forest,0.005,0,20,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
114,forest,0.005,10,-20,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
115,forest,0.005,10,0,0.173648177667,0.322391505687,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.00114290806043,0.00184340009747,0.000700492037039,0.00161195752843,0.00114290806043,0.00184340009747,0.000700492037039,0.00161195752843,1,0.00114290806043,0.00184340009747,0.000700492037039,0.00161195752843,1,0.00114290806043,0.00184340009747,0.000700492037039,0.00161195752843,1,1,1,0.00114290806043,0.00184340009747,0.000700492037039,0.00161195752843,0
116,forest,0.005,10,20,0.5,0.59,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.00209160521838,0.00337355680384,0.00128195158546,0.00295,0.00209160521838,0.00337355680384,0.00128195158546,0.00295,1,0.00209160521838,0.00337355680384,0.00128195158546,0.00295,1,0.00209160521838,0.00337355680384,0.00128195158546,0.00295,1,1,1,0.00209160521838,0.00337355680384,0.00128195158546,0.00295,0
117,forest,0.005,20,-20,0,0.18,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,1,1,1,0.000638116846285,0.00102922071981,0.000391103873529,0.0009,0
118,forest,0.005,20,0,0.342020143326,0.460456517527,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.00163236144898,0.00263284104673,0.00100047959776,0.00230228258764,0.00163236144898,0.00263284104673,0.00100047959776,0.00230228258764,1,0.00163236144898,0.00263284104673,0.00100047959776,0.00230228258764,1,0.00163236144898,0.00263284104673,0.00100047959776,0.00230228258764,1,1,1,0.00163236144898,0.00263284104673,0.00100047959776,0.00230228258764,0
119,forest,0.005,20,20,0.642787609687,0.707085839943,0.00354509359047,0.00571789288786,0.00217279929739,0.005,0.00250668547909,0.00404304109531,0.00153635561622,0.00353542919971,0.00250668547909,0.00404304109531,0.00153635561622,0.00353542919971,1,0.00250668547909,0.00404304109531,0.00153635561622,0.00353542919971,1,0.00250668547909,0.00404304109531,0.00153635561622,0.00353542919971,1,1,1,0.00250668547909,0.00404304109531,0.00153635561622,0.00353542919971,0
