method,phase_case,tau,solar_zenith_deg,mu0,asymmetry_g,single_scatter_albedo,surface_albedo,delta_fraction,scaled_tau,scaled_asymmetry_g,scaled_single_scatter_albedo,direct_transmittance_bottom,diffuse_down_bottom,diffuse_up_surface,toa_reflectance,total_down_surface,surface_absorptance,atmosphere_absorptance,energy_sum,intrinsic_diffuse_reflectance,intrinsic_diffuse_transmittance,intrinsic_diffuse_absorptance,black_surface_single_scatter_reflectance,black_surface_single_scatter_diffuse_transmittance,black_surface_total_diffuse_escape,black_surface_multiple_scatter_escape,legacy_support_tau,legacy_thin_gate,legacy_octaves,legacy_extinction_scale,legacy_phase_scale,legacy_brightness_scale,legacy_weight_sum
delta-eddington-s2-gauss-flux-v1,ice-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.665,0.0,0.3,0.44222500000000003,0.0001,0.39939939939939945,0.0,0.9998444397180696,0.0,0.29995333191542084,0.2999013829733833,0.9998444397180696,0.6998911078026486,0.00020750922396806093,1.0,0.0,0.9998268099183771,0.00017319008162286487,0.0,0.0,0.0,0.0,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,ice-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.665,0.0,0.8,0.44222500000000003,0.0001,0.39939939939939945,0.0,0.9998444397180696,0.0,0.7998755517744557,0.7997370212623556,0.9998444397180696,0.19996888794361387,0.0002940907940305604,1.0,0.0,0.9998268099183771,0.00017319008162286487,0.0,0.0,0.0,0.0,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,1.0,0.0,0.5625,4.375e-05,0.42857142857142855,1.0,0.9999319393988026,5.0267372778855065e-05,0.0,1.7793228418458482e-05,0.9999822067715814,0.9999822067715814,1.1102230246251565e-16,1.0,2.1650166354759477e-05,0.9999783498336452,0.0,1.7792202744467474e-05,5.026581978245288e-05,6.806060119731355e-05,2.5786703931966184e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,1.0,0.1,0.5625,4.375e-05,0.42857142857142855,1.0,0.9999319393988026,5.2432355578919264e-05,0.09999843717543816,0.10001406542105655,0.9999843717543816,0.8999859345789435,0.0,1.0,2.1650166354759477e-05,0.9999783498336452,0.0,1.7792202744467474e-05,5.026581978245288e-05,6.806060119731355e-05,2.5786703931966184e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,1.0,0.3,0.5625,4.375e-05,0.42857142857142855,1.0,0.9999319393988026,5.6762349302572994e-05,0.29999661052443155,0.30000790877632627,0.9999887017481052,0.6999920912236736,1.1102230246251565e-16,0.9999999999999999,2.1650166354759477e-05,0.9999783498336452,0.0,1.7792202744467474e-05,5.026581978245288e-05,6.806060119731355e-05,2.5786703931966184e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,1.0,0.8,0.5625,4.375e-05,0.42857142857142855,1.0,0.9999319393988026,6.758749766844656e-05,0.7999996215171769,0.8000000946207058,0.9999995268964711,0.19999990537929418,5.551115123125783e-17,1.0,2.1650166354759477e-05,0.9999783498336452,0.0,1.7792202744467474e-05,5.026581978245288e-05,6.806060119731355e-05,2.5786703931966184e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.999,0.0,0.5625,4.3806250000000004e-05,0.42857142857142855,0.997717220716222,0.9999318518952972,5.021709921102779e-05,0.0,1.7775432521718167e-05,0.9999820689945083,0.9999820689945083,1.555729700619679e-07,1.0,2.162851291052417e-05,0.9999781982820236,1.732050658453943e-07,1.7774408898186557e-05,5.021554931915056e-05,6.799253173274595e-05,2.5735154088335228e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.999,0.1,0.5625,4.3806250000000004e-05,0.42857142857142855,0.997717220716222,0.9999318518952972,5.237991639783378e-05,0.09999842318116951,0.10001401847627096,0.999984231811695,0.8999858086305256,1.7289320342062098e-07,1.0,2.162851291052417e-05,0.9999781982820236,1.732050658453943e-07,1.7774408898186557e-05,5.021554931915056e-05,6.799253173274595e-05,2.5735154088335228e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.999,0.3,0.5625,4.3806250000000004e-05,0.42857142857142855,0.997717220716222,0.9999318518952972,5.670557883873953e-05,0.2999965672422408,0.3000078022342096,0.999988557474136,0.6999919902318952,2.075338951801342e-07,1.0,2.162851291052417e-05,0.9999781982820236,1.732050658453943e-07,1.7774408898186557e-05,5.021554931915056e-05,6.799253173274595e-05,2.5735154088335228e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.999,0.8,0.5625,4.3806250000000004e-05,0.42857142857142855,0.997717220716222,0.9999318518952972,6.751989866971728e-05,0.7999994974351735,0.7999998315042709,0.9999993717939669,0.19999987435879335,2.9413693575230937e-07,1.0,2.162851291052417e-05,0.9999781982820236,1.732050658453943e-07,1.7774408898186557e-05,5.021554931915056e-05,6.799253173274595e-05,2.5735154088335228e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.99,0.0,0.5625,4.43125e-05,0.42857142857142855,0.9774330042313116,0.9999310643640924,4.976463765920947e-05,0.0,1.761526969117335e-05,0.9999808290017516,0.9999808290017516,1.5557285573120083e-06,1.0,2.143363220774077e-05,0.9999768343184848,1.7320493074235443e-06,1.7614264429733675e-05,4.9763115569496855e-05,6.737990735038282e-05,2.5273511522933305e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.99,0.1,0.5625,4.43125e-05,0.42857142857142855,0.9774330042313116,0.9999310643640924,5.1907964383498666e-05,0.09999829723284759,0.10001359597383298,0.9999829723284759,0.8999846750956283,1.7289305387357956e-06,1.0,2.143363220774077e-05,0.9999768343184848,1.7320493074235443e-06,1.7614264429733675e-05,4.9763115569496855e-05,6.737990735038282e-05,2.5273511522933305e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.99,0.3,0.5625,4.43125e-05,0.42857142857142855,0.9774330042313116,0.9999310643640924,5.619464539582032e-05,0.2999961777028464,0.3000068433566291,0.9999872590094883,0.6999910813066418,2.075336729134847e-06,1.0,2.143363220774077e-05,0.9999768343184848,1.7320493074235443e-06,1.7614264429733675e-05,4.9763115569496855e-05,6.737990735038282e-05,2.5273511522933305e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.99,0.8,0.5625,4.43125e-05,0.42857142857142855,0.9774330042313116,0.9999310643640924,6.691150871788391e-05,0.7999983806982481,0.7999974634602391,0.9999979758728103,0.199999595174562,2.941365198849688e-06,1.0,2.143363220774077e-05,0.9999768343184848,1.7320493074235443e-06,1.7614264429733675e-05,4.9763115569496855e-05,6.737990735038282e-05,2.5273511522933305e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.95,0.0,0.5625,4.656250000000001e-05,0.42857142857142855,0.8926174496644294,0.9999275642329087,4.775370958342001e-05,0.0,1.690344012449554e-05,0.9999753179424922,0.9999753179424922,7.77861738332497e-06,1.0,2.0567502182619675e-05,0.9999707722812797,8.660216537670351e-06,1.6902514461352647e-05,4.7752308013319975e-05,6.465714970791555e-05,2.3272332429281656e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.95,0.1,0.5625,4.656250000000001e-05,0.42857142857142855,0.8926174496644294,0.9999275642329087,4.9810413266980566e-05,0.09999773746461758,0.10001171819899879,0.9999773746461758,0.8999796371815582,8.644619443054502e-06,1.0,2.0567502182619675e-05,0.9999707722812797,8.660216537670351e-06,1.6902514461352647e-05,4.7752308013319975e-05,6.465714970791555e-05,2.3272332429281656e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.95,0.3,0.5625,4.656250000000001e-05,0.42857142857142855,0.8926174496644294,0.9999275642329087,5.392384601501277e-05,0.2999944464236771,0.3000025817105039,0.9999814880789237,0.6999870416552466,1.03766342495204e-05,1.0,2.0567502182619675e-05,0.9999707722812797,8.660216537670351e-06,1.6902514461352647e-05,4.7752308013319975e-05,6.465714970791555e-05,2.3272332429281656e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.95,0.8,0.5625,4.656250000000001e-05,0.42857142857142855,0.8926174496644294,0.9999275642329087,6.420757594284423e-05,0.7999934174470813,0.7999869389046226,0.9999917718088516,0.19999835436177027,1.4706733607150468e-05,1.0,2.0567502182619675e-05,0.9999707722812797,8.660216537670351e-06,1.6902514461352647e-05,4.7752308013319975e-05,6.465714970791555e-05,2.3272332429281656e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.8,0.0,0.5625,5.500000000000001e-05,0.42857142857142855,0.6363636363636364,0.9999144388500867,4.021290604292793e-05,0.0,1.4234155379435553e-05,0.9999546517561296,0.9999546517561296,3.111408849088004e-05,1.0,1.7319608108596747e-05,0.9999480399757368,3.4640416154640974e-05,1.4233498969742007e-05,4.021191215076491e-05,5.444706142236348e-05,1.6503018565624367e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.8,0.1,0.5625,5.500000000000001e-05,0.42857142857142855,0.6363636363636364,0.9999144388500867,4.1944791311963794e-05,0.09999563836413988,0.10000467674372368,0.9999563836413986,0.8999607452772588,3.4577979017513805e-05,1.0,1.7319608108596747e-05,0.9999480399757368,3.4640416154640974e-05,1.4233498969742007e-05,4.021191215076491e-05,5.444706142236348e-05,1.6503018565624367e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.8,0.3,0.5625,5.500000000000001e-05,0.42857142857142855,0.6363636363636364,0.9999144388500867,4.540857984747352e-05,0.2999879542289802,0.2999866010029792,0.9999598474299342,0.6999718932009539,4.150579606687632e-05,0.9999999999999999,1.7319608108596747e-05,0.9999480399757368,3.4640416154640974e-05,1.4233498969742007e-05,4.021191215076491e-05,5.444706142236348e-05,1.6503018565624367e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.8,0.8,0.5625,5.500000000000001e-05,0.42857142857142855,0.6363636363636364,0.9999144388500867,5.4068156172757524e-05,0.7999748056050077,0.7999474730500777,0.9999685070062594,0.19999370140125183,5.8825548670427e-05,1.0,1.7319608108596747e-05,0.9999480399757368,3.4640416154640974e-05,1.4233498969742007e-05,4.021191215076491e-05,5.444706142236348e-05,1.6503018565624367e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.0,0.0,0.5625,0.0001,0.42857142857142855,0.0,0.9998444397180696,0.0,0.0,0.0,0.9998444397180696,0.9998444397180696,0.00015556028193042248,1.0,0.0,0.9998268099183771,0.00017319008162286487,0.0,0.0,0.0,0.0,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.0,0.1,0.5625,0.0001,0.42857142857142855,0.0,0.9998444397180696,0.0,0.09998444397180696,0.09996712765779445,0.9998444397180696,0.8998599957462626,0.00017287659594289462,1.0,0.0,0.9998268099183771,0.00017319008162286487,0.0,0.0,0.0,0.0,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.0,0.3,0.5625,0.0001,0.42857142857142855,0.0,0.9998444397180696,0.0,0.29995333191542084,0.2999013829733833,0.9998444397180696,0.6998911078026486,0.00020750922396806093,1.0,0.0,0.9998268099183771,0.00017319008162286487,0.0,0.0,0.0,0.0,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,0.0001,50.0,0.6427876096865394,0.75,0.0,0.8,0.5625,0.0001,0.42857142857142855,0.0,0.9998444397180696,0.0,0.7998755517744557,0.7997370212623556,0.9998444397180696,0.19996888794361387,0.0002940907940305604,1.0,0.0,0.9998268099183771,0.00017319008162286487,0.0,0.0,0.0,0.0,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,1.0,0.0,0.7224999999999999,2.775000000000001e-05,0.45945945945945954,1.0,0.9999568295956733,3.262664428535607e-05,0.0,1.054376004135313e-05,0.9999894562399587,0.9999894562399587,-1.1102230246251565e-16,0.9999999999999999,1.2990212308958679e-05,0.999987009787691,1.1102230246251565e-16,1.0543363226317876e-05,3.262600363277663e-05,4.317040432670921e-05,1.0374676146995766e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,1.0,0.1,0.7224999999999999,2.775000000000001e-05,0.45945945945945954,1.0,0.9999568295956733,3.392565350712435e-05,0.09999907552491806,0.10000832027573764,0.9999907552491805,0.8999916797242624,0.0,1.0,1.2990212308958679e-05,0.999987009787691,1.1102230246251565e-16,1.0543363226317876e-05,3.262600363277663e-05,4.317040432670921e-05,1.0374676146995766e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,1.0,0.3,0.7224999999999999,2.775000000000001e-05,0.45945945945945954,1.0,0.9999568295956733,3.652368207534372e-05,0.29999800598332454,0.30000465270557586,0.9999933532777486,0.699995347294424,1.1102230246251565e-16,1.0,1.2990212308958679e-05,0.999987009787691,1.1102230246251565e-16,1.0543363226317876e-05,3.262600363277663e-05,4.317040432670921e-05,1.0374676146995766e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,1.0,0.8,0.7224999999999999,2.775000000000001e-05,0.45945945945945954,1.0,0.9999568295956733,4.30188125571556e-05,0.7999998787265845,0.800000030318354,0.9999998484082305,0.19999996968164607,-5.551115123125783e-17,1.0,1.2990212308958679e-05,0.999987009787691,1.1102230246251565e-16,1.0543363226317876e-05,3.262600363277663e-05,4.317040432670921e-05,1.0374676146995766e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.999,0.0,0.7224999999999999,2.7822250000000006e-05,0.45945945945945954,0.9964057543872262,0.9999567171994855,3.2594013129945305e-05,0.0,1.0533214633846944e-05,0.9999893112126155,0.9999893112126155,1.5557275068189824e-07,1.0,1.2977220017515743e-05,0.9999868495749168,1.73205065734372e-07,1.0532818612118621e-05,3.259337375830604e-05,4.312722776379225e-05,1.0353933675873433e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.999,0.1,0.7224999999999999,2.7822250000000006e-05,0.45945945945945954,0.9964057543872262,0.9999567171994855,3.38917229446889e-05,0.09999906089224303,0.10000827907671819,0.9999906089224302,0.8999915480301872,1.7289309461876456e-07,1.0,1.2977220017515743e-05,0.9999868495749168,1.73205065734372e-07,1.0532818612118621e-05,3.259337375830604e-05,4.312722776379225e-05,1.0353933675873433e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.999,0.3,0.7224999999999999,2.7822250000000006e-05,0.45945945945945954,0.9964057543872262,0.9999567171994855,3.648715267861489e-05,0.29999796130564926,0.3000045494195678,0.9999932043521641,0.6999952430465148,2.075339173845947e-07,1.0,1.2977220017515743e-05,0.9999868495749168,1.73205065734372e-07,1.0532818612118621e-05,3.259337375830604e-05,4.312722776379225e-05,1.0353933675873433e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.999,0.8,0.7224999999999999,2.7822250000000006e-05,0.45945945945945954,0.9964057543872262,0.9999567171994855,4.2975785956601526e-05,0.7999997543883537,0.7999997672661507,0.9999996929854421,0.19999993859708837,2.94136760892183e-07,1.0,1.2977220017515743e-05,0.9999868495749168,1.73205065734372e-07,1.0532818612118621e-05,3.259337375830604e-05,4.312722776379225e-05,1.0353933675873433e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.99,0.0,0.7224999999999999,2.8472500000000012e-05,0.45945945945945954,0.9648783914303273,0.9999557056343641,3.230033313638021e-05,0.0,1.0438306114733373e-05,0.9999880059675005,0.9999880059675005,1.5557263848275937e-06,1.0,1.2860289581858576e-05,0.9999854076611105,1.732049307645589e-06,1.043791719703442e-05,3.229970523424863e-05,4.273863925111358e-05,1.0168198305376096e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.99,0.1,0.7224999999999999,2.8472500000000012e-05,0.45945945945945954,0.9648783914303273,0.9999557056343641,3.358634832374572e-05,0.09999892919826879,0.10000790828612008,0.9999892919826878,0.899990362784419,1.7289294609312833e-06,1.0,1.2860289581858576e-05,0.9999854076611105,1.732049307645589e-06,1.043791719703442e-05,3.229970523424863e-05,4.273863925111358e-05,1.0168198305376096e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.99,0.3,0.7224999999999999,2.8472500000000012e-05,0.45945945945945954,0.9648783914303273,0.9999557056343641,3.615838862163165e-05,0.2999975592068957,0.3000036198469605,0.9999918640229857,0.6999943048160899,2.0753369496251395e-06,1.0,1.2860289581858576e-05,0.9999854076611105,1.732049307645589e-06,1.043791719703442e-05,3.229970523424863e-05,4.273863925111358e-05,1.0168198305376096e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.99,0.8,0.7224999999999999,2.8472500000000012e-05,0.45945945945945954,0.9648783914303273,0.9999557056343641,4.2588547252012355e-05,0.7999986353452929,0.7999973998002096,0.9999982941816161,0.19999965883632317,2.941363467262592e-06,1.0,1.2860289581858576e-05,0.9999854076611105,1.732049307645589e-06,1.043791719703442e-05,3.229970523424863e-05,4.273863925111358e-05,1.0168198305376096e-09,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.95,0.0,0.7224999999999999,3.136250000000002e-05,0.45945945945945954,0.8405739338381824,0.9999512098017606,3.099509757296726e-05,0.0,1.0016493706774915e-05,0.9999822048993335,0.9999822048993335,7.778606959663037e-06,1.0,1.2340602836308277e-05,0.9999789991806258,8.660216537892396e-06,1.001613558453752e-05,3.099451938878813e-05,4.101159127974217e-05,9.363064165204588e-10,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.95,0.1,0.7224999999999999,3.136250000000002e-05,0.45945945945945954,0.8405739338381824,0.9999512098017606,3.2229137419250674e-05,0.09999834389391798,0.10000626034046692,0.9999834389391798,0.8999850950452619,8.644614271191564e-06,1.0,1.2340602836308277e-05,0.9999789991806258,8.660216537892396e-06,1.001613558453752e-05,3.099451938878813e-05,4.101159127974217e-05,9.363064165204588e-10,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,0.0001,50.0,0.6427876096865394,0.85,0.95,0.3,0.7224999999999999,3.136250000000002e-05,0.45945945945945954,0.8405739338381824,0.9999512098017606,3.469722624912871e-05,0.2999957721084029,0.2999994884450866,0.9999859070280097,0.6999901349196067,1.0376635306674764e-05,1.0,1.2340602836308277e-05,0.9999789991806258,8.660216537892396e-06,1.001613558453752e-05,3.099451938878813e-05,4.101159127974217e-05,9.363064165204588e-10,0.0001,9.99950001666625e-05,6,0.5,0.5,0.85,4.1523365624999995
